월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,2336,82,1,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,97177,2542,99,3,140600
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-김호수-몽실몽실,0,0,0,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-김호수-몽실몽실-수정,59272,1672,38,2,64500
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-작은발,0,0,0,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-이미지-에어드랍,3110,147,1,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,구매-신제품-앞치마,앞치마-동영상-김호수-상큼상큼,33604,948,24,1,24800
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,구매-신제품-앞치마,앞치마-동영상-이건나만,14584,580,12,1,24800
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,구매-신제품-파우치,파우치-동영상-내집마련,52817,6216,187,2,53600
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,구매-신제품-파우치,파우치-동영상-무주택,335,26,0,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,구매-신제품-파자마,파자마-동영상-김영은-오버핏추천,49160,1258,36,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,구매-신제품-파자마,파자마-동영상-김호수-부드러운촉감,1290,42,0,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,70429,2251,60,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,59007,3157,52,1,29800
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,68108,2282,38,2,56600
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,1177,70,0,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,5855,182,1,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,52101,2604,55,4,136600
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 토마토 유정,14052,653,14,1,24800
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,데이지영상 사라,54125,2208,44,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,102142,4790,66,5,147200
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드벤티지 호수 실내화 -028 -,27627,1435,18,1,29800
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,25528,1231,25,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,3,1,0,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,주희님 영상 서코,305,8,0,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,32,2,0,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,현주 룸슈즈 - 사본,0,0,0,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,호랑이영상3 - 사본,9,1,0,0,0
2025. 10. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 10. 31,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,호랑이이미지3 - 사본,3358,380,13,1,29800
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_도달,2025. 11. 1,OUTCOME_ENGAGEMENT,리그램 참여캠페인,새 참여 광고,41273,1242,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,58705,2840,43,2,41400
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,74863,3263,58,5,204800
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,25790,958,23,3,117300
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,2159,78,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,228,10,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,98342,2588,74,3,72200
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-김호수-몽실몽실-수정,47119,1588,50,4,180200
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-작은발,0,0,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-이미지-에어드랍,869,20,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-신제품-앞치마,앞치마-동영상-김호수-상큼상큼,12693,288,8,1,24800
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-신제품-앞치마,앞치마-동영상-이건나만,36232,1503,34,2,64400
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-신제품-앞치마,앞치마-이미지-주방의완성,1164,23,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-신제품-파우치,파우치-동영상-내집마련,43292,6191,169,6,172900
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-신제품-파우치,파우치-동영상-무주택,182,17,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-신제품-파자마,파자마-동영상-김영은-오버핏추천,41253,1036,36,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-신제품-파자마,파자마-동영상-김호수-부드러운촉감,5681,194,8,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,62659,2095,59,1,29800
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,54831,2901,38,2,86400
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,61259,1960,35,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,구매-전제품_11.04종료,앞치마-동영상-야구-아직도물기,0,0,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,846,43,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,6524,126,3,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,38911,2391,37,2,82200
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 토마토 유정,18983,812,20,1,21900
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,데이지영상 사라,40204,1968,27,2,68200
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,123811,6921,78,4,126000
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드벤티지 호수 실내화 -028 -,26789,1456,15,3,83500
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,27942,1487,22,1,29600
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,34,1,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,주희님 영상 서코,83,1,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,48,3,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,15,1,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,현주 룸슈즈 - 사본,0,0,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 1,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,호랑이이미지3 - 사본,4050,719,8,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_도달,2025. 11. 2,OUTCOME_ENGAGEMENT,리그램 참여캠페인,새 참여 광고,41895,1487,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,75580,3659,74,2,102800
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,77447,3414,74,2,104600
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,15412,504,11,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,3106,117,2,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,109732,2856,110,3,98400
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-김호수-몽실몽실-수정,55333,1550,50,2,61600
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-작은발,0,0,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-이미지-에어드랍,361,11,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-신제품-앞치마,앞치마-동영상-김호수-상큼상큼,7804,222,6,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-신제품-앞치마,앞치마-동영상-이건나만,46773,2078,39,2,134400
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-신제품-앞치마,앞치마-이미지-주방의완성,156,5,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-신제품-파우치,파우치-동영상-내집마련,53280,6896,203,9,253400
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-신제품-파우치,파우치-동영상-무주택,39,7,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-신제품-파자마,파자마-동영상-김영은-오버핏추천,52916,1968,50,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-신제품-파자마,파자마-동영상-김호수-부드러운촉감,4025,143,6,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,77555,2483,74,4,116200
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,65228,4036,65,4,162800
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,77034,2358,59,5,178800
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,864,25,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,7339,218,4,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,46767,2526,36,4,104120
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 토마토 유정,15475,914,24,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,데이지영상 사라,45924,2527,38,1,39600
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,141624,8933,90,9,193400
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드벤티지 호수 실내화 -028 -,19432,1030,22,1,59600
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,34600,2048,34,4,120600
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,161,7,0,0,0
2025. 11. 1,2025. 10. 27,기타,기타,기타,메타_전환,2025. 11. 2,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,호랑이이미지3 - 사본,9802,1486,29,0,0
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_도달,2025. 11. 3,OUTCOME_ENGAGEMENT,리그램 참여캠페인,새 참여 광고,40340,1804,0,0,0
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,42641,1640,32,0,0
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,95421,3733,64,0,0
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,17414,545,4,0,0
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,3523,102,5,0,0
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,98979,2313,78,4,125800
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-김호수-몽실몽실-수정,52210,1278,49,1,63800
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-작은발,0,0,0,0,0
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-이미지-에어드랍,136,2,0,0,0
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-신제품-앞치마,앞치마-동영상-김호수-상큼상큼,14677,338,8,0,0
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-신제품-앞치마,앞치마-동영상-이건나만,33894,1420,26,1,38600
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-신제품-앞치마,앞치마-이미지-주방의완성,562,17,1,0,0
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-신제품-파우치,파우치-동영상-내집마련,55644,6311,153,4,110200
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-신제품-파우치,파우치-이미지-이제자취,6,1,0,0,0
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-신제품-파자마,파자마-동영상-김영은-오버핏추천,22148,592,19,0,0
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-신제품-파자마,파자마-동영상-김호수-부드러운촉감,18399,547,17,0,0
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,71244,1914,67,5,146000
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,61030,2978,65,4,113200
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,71997,1821,38,3,108200
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,815,21,2,0,0
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,6057,158,4,0,0
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,54763,2599,43,5,181000
2025. 11. 1,2025. 11. 3,기타,기타,기타,메타_전환,2025. 11. 3,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 토마토 유정,16916,696,23,1,26600
