"광고,에셋이름",url,원본 url / ID
상세WAVE_핀브_트래픽_올영_올영세일_매트_동영상_민경_입소문_251130,https://www.facebook.com/ads/image/?d=AQL1FqmOre36nbGOriQHi_KSEsc7a7jIZaMecOIdA1vB3gGilmnDKLNMHr8mFTrJsSJVq4Pv6ex698cjdjMKrfP-6enAXz0C2TGrntZSO4aiZflX2j39juh5kR1ImEHgTMFCfQbwSN0rEi4N2WI4TwXg,https://fb.me/2hQ2zbVOr0aFVTn
유사WAVE_핀브_트래픽_올영_올영세일_매트_동영상_민경_입소문_251130,https://www.facebook.com/ads/image/?d=AQL1FqmOre36nbGOriQHi_KSEsc7a7jIZaMecOIdA1vB3gGilmnDKLNMHr8mFTrJsSJVq4Pv6ex698cjdjMKrfP-6enAXz0C2TGrntZSO4aiZflX2j39juh5kR1ImEHgTMFCfQbwSN0rEi4N2WI4TwXg,https://fb.me/1XY0IK0Gommr3iP
리타WAVE_핀브_트래픽_올영_올영세일_매트_동영상_민경_입소문_251130,https://www.facebook.com/ads/image/?d=AQL1FqmOre36nbGOriQHi_KSEsc7a7jIZaMecOIdA1vB3gGilmnDKLNMHr8mFTrJsSJVq4Pv6ex698cjdjMKrfP-6enAXz0C2TGrntZSO4aiZflX2j39juh5kR1ImEHgTMFCfQbwSN0rEi4N2WI4TwXg,https://fb.me/1QZUmfx6DP7XU2M
상세WAVE_핀브_트래픽_올영_올영세일_통합_동영상_안써본_251130,https://www.facebook.com/ads/image/?d=AQL0malPVjQ0kxd_plw6vulNMe-IQJPZ0oLEyBWESUgP9UYRHRaPIVjgiGCFXLpoW8OEcptk1mP91dgaBE1jr8JsqL7iT8AvxG4TML7vGxItBXqTgeszkl3sWHcISSsr7i8yb0nzAwMNvdPXCet38zGU,https://fb.me/1RCCO7lvFwaU8t0
(라이브전)WAVE_핀브_전환_체험판시작_자사몰_상시_글로우_동영상_수분촉촉_251002,https://www.facebook.com/ads/image/?d=AQKy0Emue0IMPLah0_MRtRoZUXndGusWjCAlo7QxtshOseI2Oy4tPf6-IIrTVHPLda6jL8U5or4noTdxbDR75f26_AhXnPdv7w-GevNwxDzIITIel8jODrJPF_S25dxde2UbEjV-Tww68KBhR94e8sJ1,https://fb.me/1Rao5GGR0k1LOhU
WAVE_핀브_전환_구매상세_자사몰_상시_글로우_동영상_수분촉촉_251006,https://www.facebook.com/ads/image/?d=AQKy0Emue0IMPLah0_MRtRoZUXndGusWjCAlo7QxtshOseI2Oy4tPf6-IIrTVHPLda6jL8U5or4noTdxbDR75f26_AhXnPdv7w-GevNwxDzIITIel8jODrJPF_S25dxde2UbEjV-Tww68KBhR94e8sJ1,https://fb.me/2a49fgiadBmyooG
리타WAVE_핀브_트래픽_올영_올영세일_매트_동영상_손예원_뷰튜버원픽_251130,https://www.facebook.com/ads/image/?d=AQKXp8e-ddnlKuEoaDUSXSMCSlhXvmWsRryTu3PxjtAIIqLmewbCHiAixiFOCUiziZ-MTwdg3C9UNQKkbRq1jhvddntD2WkIySRdBSdxGcOH1stMeQ71thHPpeytBhkwQniOWLIaW92Y2Bhst3ijFf5d,https://fb.me/22C0ZFTVbBAl1hu
유사WAVE_핀브_트래픽_올영_올영세일_매트_동영상_손예원_뷰튜버원픽_251130,https://www.facebook.com/ads/image/?d=AQKXp8e-ddnlKuEoaDUSXSMCSlhXvmWsRryTu3PxjtAIIqLmewbCHiAixiFOCUiziZ-MTwdg3C9UNQKkbRq1jhvddntD2WkIySRdBSdxGcOH1stMeQ71thHPpeytBhkwQniOWLIaW92Y2Bhst3ijFf5d,https://fb.me/24E1yq9Dii9fG4o
유사WAVE_핀브_트래픽_올영_올영세일_통합_동영상_노검색_251130,https://www.facebook.com/ads/image/?d=AQKWsJ0Wz5zOiwM8hl3H_wIHDJXV-0A1BK6JEu2_aLGgaLyq_8c27ZtqEGyKgYLC_uLVNz7L-JOquofSVIIoi9bO4EtIORhFATCq7iEOBPgs506s8FW8JVJhg2XLa5HCwBq2N6ouYI5iPe616oMb1fd9,https://fb.me/2jXkW5kmbMl8yPv
상세WAVE_핀브_트래픽_올영_올영세일_통합_동영상_노검색_251130,https://www.facebook.com/ads/image/?d=AQKWsJ0Wz5zOiwM8hl3H_wIHDJXV-0A1BK6JEu2_aLGgaLyq_8c27ZtqEGyKgYLC_uLVNz7L-JOquofSVIIoi9bO4EtIORhFATCq7iEOBPgs506s8FW8JVJhg2XLa5HCwBq2N6ouYI5iPe616oMb1fd9,https://fb.me/1QVqP1y2gdmI1GW
상세WAVE_핀브_트래픽_올영_상시_통합_고효율_동영상_히터_251230,https://www.facebook.com/ads/image/?d=AQKVMoGjuRKI1wTVu4YGNtTBkKHIujJvXSo0NV5qxz4ZoaVQ5Vfc4sHLv93Ewnr6n2T1WBT1GGxqOFH2T_s8lSdvJKLGv8Yq_ssIeuvhrOoYAM-3k_Xony90Ao-5imu9jKjRh2V4-MzEk7TYjJTT1z5D,https://fb.me/2bARcM86MWLVw5D
상세WAVE_핀브_트래픽_올영_상시_통합_동영상_히터_251215,https://www.facebook.com/ads/image/?d=AQKVMoGjuRKI1wTVu4YGNtTBkKHIujJvXSo0NV5qxz4ZoaVQ5Vfc4sHLv93Ewnr6n2T1WBT1GGxqOFH2T_s8lSdvJKLGv8Yq_ssIeuvhrOoYAM-3k_Xony90Ao-5imu9jKjRh2V4-MzEk7TYjJTT1z5D,https://fb.me/1ORagTpxcRlj4kT
유사WAVE_핀브_트래픽_올영_올영세일_글로우_동영상_속부터_251130,https://www.facebook.com/ads/image/?d=AQKuuSLj9UOGdDuT8sy0MqW6m61empDqNLUqGGinxSWIzDTy7oW2k7W4vQ4OG_dVEi5ZPRiN27PQ-rGM47gxRPAwaSObUWHNzkZ1o4DgoodPmJxIgAfval2lDGxLNTXfVDkRn0CNoGQuCTQr09HtKOGA,https://fb.me/1QlGqe3ovzaLLUn
WAVE_핀브_전환_체험판시작_자사몰_상시_매트_동영상_내부소재2_251002,https://www.facebook.com/ads/image/?d=AQKUPkAYmL8frR6LX1I-4DfN6Yj5VdtBIu2UxgA2QgbuOHXfXyNmfRwRw0jyUXM8vP2Ta56ydEn444H-0z39hUVFTZJQg2Egnbvp6B_yjIAlplyk63zMVYeP_b1ja_UNST4GhqnkSqdrxyaB28Sl7AVw,https://fb.me/2hVxBy4Q8567chP
wave_콘텐츠조회_br_매트_동영상_내부소재2_251014,https://www.facebook.com/ads/image/?d=AQKUPkAYmL8frR6LX1I-4DfN6Yj5VdtBIu2UxgA2QgbuOHXfXyNmfRwRw0jyUXM8vP2Ta56ydEn444H-0z39hUVFTZJQg2Egnbvp6B_yjIAlplyk63zMVYeP_b1ja_UNST4GhqnkSqdrxyaB28Sl7AVw,https://fb.me/214fsPez4rvbrjD
유사WAVE_핀브_트래픽_올영_올영세일_통합_동영상_드디어_251130,https://www.facebook.com/ads/image/?d=AQKt9vnzFIlfIoiGzV6U4tqRJ7_BVFxtZYrkgqjo90ar843_3G8PN6RowFpdqTJts5WuI4wZCs6aRizL3x348ycXJ2PTmyMRkd1XxM3kqdcx0d-Xgx6fASb6YpBmVTk2dDBk9rr8AsCTpxfDZn9bBZ12,https://fb.me/2bLO9peolB6C1FR
상세WAVE_핀브_트래픽_올영_상시_글로우_동영상_겨울철히터바람_251207,https://www.facebook.com/ads/image/?d=AQKSaLP4m6jiRDgN5xb_yBrD579HFVlPyWNudnGi9UCJu3IR1QzKd87mSqP7Qg4kDCnpl5n8fnRS8LZwkDrIx6tDOeKn4a3y1rH5rcn8yZnlfHqkxjwviljTrRnSSDbSUnRvn_tYLZb4ryQXf4ehI1u5,https://fb.me/26nFxaZL84ISLmT
(라이브전)WAVE_핀브_전환_체험판시작_자사몰_상시_글로우_동영상_수분속잠금_250925,https://www.facebook.com/ads/image/?d=AQKRflTfSl7f667TQNIu8kYiphRdR72UbnuWq2kXN2oM3uiZqw7EX8sxCXEBDltBAwTSGgyf5G5P0WuMDJrai3Nl0QJbZf68Bm_zXxuBN2N_vPWzRU0zaj4oCuP1CweIzbA8999FsVkBfjUf3ctnnNNO,https://fb.me/1UyXKAQUFnH1Owe
