#REF!,#REF!,#REF!,유형구분,날짜,목표,캠페인,광고세트,소재이름,비용,노출,클릭,전환수,전환값,타겟팅
,,,메타_전환,2025-03-10,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,세일_트위드 자켓_1,10687,499,18,0,0,타겟팅
,,,메타_전환,2025-03-10,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 고구마님,341,50,0,0,0,타겟팅
,,,메타_전환,2025-03-11,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_셔츠_아이보리,4197,229,10,0,0,타겟팅
,,,메타_전환,2025-03-11,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_자켓_1,138,14,0,0,0,타겟팅
,,,메타_전환,2025-03-11,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,메인_세일_니트_2,7424,628,20,0,0,타겟팅
,,,메타_전환,2025-03-11,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,메인_신상_1,0,0,0,0,0,타겟팅
,,,메타_전환,2025-03-11,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,세일_트위드 자켓_1,8197,423,11,0,0,타겟팅
,,,메타_전환,2025-03-11,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 고구마님,65,16,0,0,0,타겟팅
,,,메타_전환,2025-03-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_셔츠_아이보리,3645,194,6,0,0,타겟팅
,,,메타_전환,2025-03-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_자켓_1,3912,321,14,0,0,타겟팅
,,,메타_전환,2025-03-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_자켓_2_모카무스,2567,223,6,0,0,타겟팅
,,,메타_전환,2025-03-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,메인_세일_니트_2,3804,260,5,0,0,타겟팅
,,,메타_전환,2025-03-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,메인_신상_1,1734,81,6,0,0,타겟팅
,,,메타_전환,2025-03-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,세일_트위드 자켓_1,4966,220,7,0,0,타겟팅
,,,메타_전환,2025-03-13,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_셔츠_아이보리,3083,249,6,0,0,타겟팅
,,,메타_전환,2025-03-13,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_자켓_1,3178,291,10,0,0,타겟팅
,,,메타_전환,2025-03-13,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_자켓_2_모카무스,3572,241,4,0,0,타겟팅
,,,메타_전환,2025-03-13,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,메인_세일_니트_2,2328,158,10,0,0,타겟팅
,,,메타_전환,2025-03-13,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,메인_신상_1,2047,107,7,0,0,타겟팅
,,,메타_전환,2025-03-13,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,세일_트위드 자켓_1,2999,159,7,0,0,타겟팅
,,,메타_전환,2025-03-14,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_셔츠_아이보리,1840,249,4,0,0,타겟팅
,,,메타_전환,2025-03-14,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_자켓_1,1136,118,4,0,0,타겟팅
,,,메타_전환,2025-03-14,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_자켓_2_모카무스,2368,189,2,0,0,타겟팅
,,,메타_전환,2025-03-14,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,메인_세일_니트_2,3053,270,8,0,0,타겟팅
,,,메타_전환,2025-03-14,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,메인_신상_1,844,35,0,0,0,타겟팅
,,,메타_전환,2025-03-14,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,세일_트위드 자켓_1,10334,498,36,0,0,타겟팅
,,,메타_전환,2025-03-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_셔츠_아이보리,896,60,0,0,0,타겟팅
,,,메타_전환,2025-03-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_자켓_1,6335,772,35,0,0,타겟팅
,,,메타_전환,2025-03-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_자켓_2_모카무스,2062,108,1,0,0,타겟팅
,,,메타_전환,2025-03-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,메인_세일_니트_2,1237,75,5,0,0,타겟팅
,,,메타_전환,2025-03-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,메인_신상_1,326,13,1,0,0,타겟팅
,,,메타_전환,2025-03-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,세일_트위드 자켓_1,7392,364,30,0,0,타겟팅
,,,메타_전환,2025-03-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_셔츠_아이보리,760,53,2,1,152100,타겟팅
,,,메타_전환,2025-03-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_자켓_1,11521,1136,36,0,0,타겟팅
,,,메타_전환,2025-03-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_자켓_2_모카무스,1058,71,0,0,0,타겟팅
,,,메타_전환,2025-03-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,메인_세일_니트_2,966,76,3,0,0,타겟팅
,,,메타_전환,2025-03-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,메인_신상_1,22,2,0,0,0,타겟팅
,,,메타_전환,2025-03-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,세일_트위드 자켓_1,6488,319,23,0,0,타겟팅
,,,메타_전환,2025-03-17,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_셔츠_아이보리,22,1,0,0,0,타겟팅
,,,메타_전환,2025-03-17,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_자켓_1,10959,979,36,0,0,타겟팅
,,,메타_전환,2025-03-17,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_자켓_2_모카무스,119,10,0,0,0,타겟팅
,,,메타_전환,2025-03-17,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,메인_세일_니트_2,61,12,2,0,0,타겟팅
,,,메타_전환,2025-03-17,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,세일_트위드 자켓_1,7930,463,25,0,0,타겟팅
,,,메타_전환,2025-03-18,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,25ss_자켓_1,0,0,0,0,0,타겟팅
,,,메타_전환,2025-03-18,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,세일_트위드 자켓_1,0,0,0,0,0,타겟팅
,,,메타_전환,2025-03-19,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,메인_세일_니트_2,0,0,0,0,0,타겟팅
,,,메타_전환,2025-03-23,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,21043,1439,42,3,403200,타겟팅
,,,메타_전환,2025-03-24,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,20249,1369,34,0,0,타겟팅
,,,메타_전환,2025-03-24,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,147,12,1,0,0,타겟팅
,,,메타_전환,2025-03-25,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,24268,1604,52,1,134400,타겟팅
,,,메타_전환,2025-03-25,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,45,8,0,0,0,타겟팅
,,,메타_전환,2025-03-26,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,33038,1957,44,3,403200,타겟팅
,,,메타_전환,2025-03-26,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,656,64,0,0,0,타겟팅
,,,메타_전환,2025-03-27,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,38511,2446,75,4,636200,타겟팅
,,,메타_전환,2025-03-27,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,712,61,1,0,0,타겟팅
,,,메타_전환,2025-03-28,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,34443,2182,64,1,134400,타겟팅
,,,메타_전환,2025-03-28,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,322,26,1,0,0,타겟팅
,,,메타_전환,2025-03-29,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,28765,1734,70,0,0,타겟팅
,,,메타_전환,2025-03-29,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,256,21,0,0,0,타겟팅
,,,메타_전환,2025-03-30,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,27814,1422,82,1,166600,타겟팅
,,,메타_전환,2025-03-30,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,501,31,1,0,0,타겟팅
,,,메타_전환,2025-03-31,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 도파민지,717,54,0,0,0,타겟팅
,,,메타_전환,2025-03-31,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,29976,1595,61,1,118300,타겟팅
,,,메타_전환,2025-03-31,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,23,3,0,0,0,타겟팅
,,,메타_전환,2025-04-01,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 도파민지,1122,79,2,0,0,타겟팅
,,,메타_전환,2025-04-01,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,29220,1768,42,1,134400,타겟팅
,,,메타_전환,2025-04-01,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,268,26,0,0,0,타겟팅
,,,메타_전환,2025-04-01,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,303,26,1,0,0,타겟팅
,,,메타_전환,2025-04-02,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 도파민지,578,57,0,0,0,타겟팅
,,,메타_전환,2025-04-02,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,24926,1480,42,0,0,타겟팅
,,,메타_전환,2025-04-02,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,4738,278,11,1,132400,타겟팅
,,,메타_전환,2025-04-02,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,2277,184,3,0,0,타겟팅
,,,메타_전환,2025-04-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 도파민지,501,19,0,0,0,타겟팅
,,,메타_전환,2025-04-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,13661,553,23,0,0,타겟팅
,,,메타_전환,2025-04-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,19799,885,39,4,537600,타겟팅
,,,메타_전환,2025-04-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,1167,54,2,0,0,타겟팅
,,,메타_전환,2025-04-04,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,6930,334,4,0,0,타겟팅
,,,메타_전환,2025-04-04,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,21868,1084,36,1,134400,타겟팅
,,,메타_전환,2025-04-04,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,4798,314,13,0,0,타겟팅
,,,메타_전환,2025-04-04,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,966,30,1,0,0,타겟팅
,,,메타_전환,2025-04-05,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,2685,100,6,0,0,타겟팅
,,,메타_전환,2025-04-05,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,14402,777,39,0,0,타겟팅
,,,메타_전환,2025-04-05,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,12440,696,50,2,254480,타겟팅
,,,메타_전환,2025-04-05,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,125,11,1,1,136468,타겟팅
,,,메타_전환,2025-04-06,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,4676,168,7,1,134400,타겟팅
,,,메타_전환,2025-04-06,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,11354,514,24,1,238700,타겟팅
,,,메타_전환,2025-04-06,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,22463,963,47,1,120080,타겟팅
,,,메타_전환,2025-04-06,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,105,4,0,0,0,타겟팅
,,,메타_전환,2025-04-07,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,3717,129,8,1,120080,타겟팅
,,,메타_전환,2025-04-07,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,4997,228,7,0,0,타겟팅
,,,메타_전환,2025-04-07,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,25851,1290,79,4,598940,타겟팅
,,,메타_전환,2025-04-07,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,3322,150,6,0,0,타겟팅
,,,메타_전환,2025-04-07,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,127,4,0,0,0,타겟팅
,,,메타_전환,2025-04-08,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,5843,307,16,1,134400,타겟팅
,,,메타_전환,2025-04-08,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,5805,336,13,0,0,타겟팅
,,,메타_전환,2025-04-08,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,19616,871,45,0,0,타겟팅
,,,메타_전환,2025-04-08,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,3612,207,11,0,0,타겟팅
,,,메타_전환,2025-04-08,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,134,5,0,0,0,타겟팅
,,,메타_전환,2025-04-09,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,7966,488,20,0,0,타겟팅
,,,메타_전환,2025-04-09,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,5772,295,8,0,0,타겟팅
,,,메타_전환,2025-04-09,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,13615,738,32,3,382920,타겟팅
,,,메타_전환,2025-04-09,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,4615,190,6,1,52000,타겟팅
,,,메타_전환,2025-04-09,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,25,2,0,0,0,타겟팅
,,,메타_전환,2025-04-10,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,7675,515,10,1,144495,타겟팅
,,,메타_전환,2025-04-10,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,4752,250,7,0,0,타겟팅
,,,메타_전환,2025-04-10,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,16406,1015,52,2,344460,타겟팅
,,,메타_전환,2025-04-10,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,4501,214,10,0,0,타겟팅
,,,메타_전환,2025-04-11,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,4238,283,2,0,0,타겟팅
,,,메타_전환,2025-04-11,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,2463,148,2,0,0,타겟팅
,,,메타_전환,2025-04-11,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,23534,1312,77,1,48750,타겟팅
,,,메타_전환,2025-04-11,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,3654,184,4,0,0,타겟팅
,,,메타_전환,2025-04-11,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,17,6,0,0,0,타겟팅
,,,메타_전환,2025-04-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,3690,193,12,0,0,타겟팅
,,,메타_전환,2025-04-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,2869,108,6,0,0,타겟팅
,,,메타_전환,2025-04-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,25010,1433,72,2,273130,타겟팅
,,,메타_전환,2025-04-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,2320,86,8,0,0,타겟팅
,,,메타_전환,2025-04-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,251,22,0,0,0,타겟팅
,,,메타_전환,2025-04-13,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,4647,254,5,0,0,타겟팅
,,,메타_전환,2025-04-13,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,3848,202,5,0,0,타겟팅
,,,메타_전환,2025-04-13,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,24543,1285,70,3,646230,타겟팅
,,,메타_전환,2025-04-13,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,4710,199,11,0,0,타겟팅
,,,메타_전환,2025-04-13,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,150,25,1,0,0,타겟팅
,,,메타_전환,2025-04-14,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,4689,276,11,0,0,타겟팅
,,,메타_전환,2025-04-14,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,2460,113,4,3,231900,타겟팅
,,,메타_전환,2025-04-14,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,26373,1361,72,1,134400,타겟팅
,,,메타_전환,2025-04-14,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,4629,213,9,0,0,타겟팅
,,,메타_전환,2025-04-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,4431,206,12,0,0,타겟팅
,,,메타_전환,2025-04-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,9226,613,20,1,134400,타겟팅
,,,메타_전환,2025-04-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,1790,81,2,0,0,타겟팅
,,,메타_전환,2025-04-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,17733,938,38,3,289380,타겟팅
,,,메타_전환,2025-04-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,2733,120,3,1,48750,타겟팅
,,,메타_전환,2025-04-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,790,61,2,0,0,타겟팅
,,,메타_전환,2025-04-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,2711,159,3,0,0,타겟팅
,,,메타_전환,2025-04-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,17941,962,44,1,130940,타겟팅
,,,메타_전환,2025-04-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,764,45,3,0,0,타겟팅
,,,메타_전환,2025-04-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,7080,405,15,0,0,타겟팅
,,,메타_전환,2025-04-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,2285,86,7,0,0,타겟팅
,,,메타_전환,2025-04-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,457,38,0,0,0,타겟팅
,,,메타_전환,2025-04-17,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,2205,139,6,3,285110,타겟팅
