월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값,ctr,cpc,cpa,cvr,roas,비용_zscore,비용_grade,노출_zscore,노출_grade,클릭_zscore,클릭_grade,전환수_zscore,전환수_grade,전환값_zscore,전환값_grade,ctr_zscore,ctr_grade,cpc_zscore,cpc_grade,cpa_zscore,cpa_grade,cvr_zscore,cvr_grade,roas_zscore,roas_grade
2025. 2. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-02-28,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상4,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 2. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-02-28,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상5,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 2. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-02-28,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상6,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 2. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-02-28,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상7,54127.0,11540.0,414.0,0.0,0.0,3.59,131.0,0.0,0.0,0.0,0.31,중,2.04,상,4.85,상,-0.46,중,-0.46,중,0.44,중,-0.76,중,-0.57,중,-0.38,중,-0.2,중
2025. 2. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-02-28,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상8,186.0,65.0,1.0,0.0,0.0,1.54,186.0,0.0,0.0,0.0,-0.51,중,-0.47,중,-0.51,중,-0.46,중,-0.46,중,-0.12,중,-0.69,중,-0.57,중,-0.38,중,-0.2,중
2025. 2. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-02-28,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 이미지,3131.0,618.0,25.0,0.0,0.0,4.05,125.0,0.0,0.0,0.0,-0.46,중,-0.35,중,-0.2,중,-0.46,중,-0.46,중,0.56,중,-0.76,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동 데이지,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본 - 사본,95962.0,4891.0,105.0,7.0,280400.0,2.15,914.0,13709.0,6.67,292.0,0.95,중,0.58,중,0.84,중,1.27,상,1.7,상,0.04,중,0.2,중,0.5,중,0.21,중,0.16,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동 데이지,이미지 24-09-25 - 사본,25558.0,1496.0,24.0,3.0,148000.0,1.6,1065.0,8519.0,12.5,579.0,-0.12,중,-0.16,중,-0.21,중,0.28,중,0.68,중,-0.11,중,0.38,중,0.09,중,0.72,중,0.52,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,3-호랑이_⭐편집 majjo_home,3285.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,중,-0.46,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_foodmin123 - 사본,7879.0,248.0,7.0,0.0,0.0,2.82,1126.0,0.0,0.0,0.0,-0.39,중,-0.43,중,-0.43,중,-0.46,중,-0.46,중,0.23,중,0.45,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_iam_maldi - 사본,2646.0,56.0,3.0,1.0,50400.0,5.36,882.0,2646.0,33.33,1905.0,-0.47,중,-0.48,중,-0.48,중,-0.21,중,-0.07,중,0.92,중,0.16,중,-0.36,중,2.56,상,2.18,상
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_jjun2_mam - 사본,154.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_ran.gogo2018 - 사본,731.0,41.0,3.0,0.0,0.0,7.32,244.0,0.0,0.0,0.0,-0.5,중,-0.48,중,-0.48,중,-0.46,중,-0.46,중,1.46,상,-0.62,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_ran.gogo2018 -2,1545.0,55.0,1.0,1.0,29800.0,1.82,1545.0,1545.0,100.0,1929.0,-0.49,중,-0.48,중,-0.51,중,-0.21,중,-0.23,중,-0.05,중,0.96,중,-0.45,중,8.44,상,2.21,상
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이영상-5,3543.0,108.0,1.0,0.0,0.0,0.93,3543.0,0.0,0.0,0.0,-0.46,중,-0.47,중,-0.51,중,-0.46,중,-0.46,중,-0.29,중,3.4,상,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이영상1 - 사본,5724.0,185.0,2.0,0.0,0.0,1.08,2862.0,0.0,0.0,0.0,-0.42,중,-0.45,중,-0.5,중,-0.46,중,-0.46,중,-0.25,중,2.57,상,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이영상2 - 사본,612.0,34.0,1.0,0.0,0.0,2.94,612.0,0.0,0.0,0.0,-0.5,중,-0.48,중,-0.51,중,-0.46,중,-0.46,중,0.26,중,-0.17,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이영상3,2521.0,89.0,4.0,0.0,0.0,4.49,630.0,0.0,0.0,0.0,-0.47,중,-0.47,중,-0.47,중,-0.46,중,-0.46,중,0.68,중,-0.15,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이이미지 ㅇ,336.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이이미지 ㅇ - 1,147176.0,16032.0,198.0,6.0,177800.0,1.24,743.0,24529.0,3.03,121.0,1.74,상,3.03,상,2.05,상,1.02,상,0.91,중,-0.2,중,-0.01,중,1.34,상,-0.11,중,-0.05,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이이미지1,2581.0,180.0,1.0,0.0,0.0,0.56,2581.0,0.0,0.0,0.0,-0.47,중,-0.45,중,-0.51,중,-0.46,중,-0.46,중,-0.39,중,2.23,상,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이이미지2,2457.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47,중,-0.47,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이이미지3,56.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,3-데이지_⭐ 편집 majjo_home,3737.0,263.0,3.0,1.0,39600.0,1.14,1246.0,3737.0,33.33,1060.0,-0.45,중,-0.43,중,-0.48,중,-0.21,중,-0.16,중,-0.23,중,0.6,중,-0.28,중,2.56,상,1.12,상
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,3-매트합본_⭐편집 majjo_home,288.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,6-데이지만_⭐편집 living_vely,540.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,데이지영상 사라,199.0,12.0,2.0,0.0,0.0,16.67,100.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.5,중,-0.46,중,-0.46,중,4.01,상,-0.79,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,583760.0,32311.0,544.0,42.0,1251100.0,1.68,1073.0,13899.0,7.72,214.0,8.4,상,6.6,상,6.53,상,9.89,상,9.2,상,-0.08,중,0.39,중,0.51,중,0.3,중,0.06,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 나경 자막 뿌꾸,14097.0,593.0,6.0,0.0,0.0,1.01,2350.0,0.0,0.0,0.0,-0.3,중,-0.36,중,-0.44,중,-0.46,중,-0.46,중,-0.27,중,1.94,상,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 애기 더빙,96521.0,5642.0,108.0,8.0,248000.0,1.91,894.0,12065.0,7.41,257.0,0.96,중,0.75,중,0.88,중,1.51,상,1.45,상,-0.02,중,0.17,중,0.37,중,0.27,중,0.12,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 화이트톤 더빙,22260.0,687.0,23.0,4.0,127400.0,3.35,968.0,5565.0,17.39,572.0,-0.17,중,-0.34,중,-0.22,중,0.53,중,0.52,중,0.37,중,0.26,중,-0.14,중,1.15,상,0.51,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-09-25,12891.0,1055.0,4.0,0.0,0.0,0.38,3223.0,0.0,0.0,0.0,-0.31,중,-0.26,중,-0.47,중,-0.46,중,-0.46,중,-0.44,중,3.01,상,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25,8637.0,462.0,3.0,1.0,36600.0,0.65,2879.0,8637.0,33.33,424.0,-0.38,중,-0.39,중,-0.48,중,-0.21,중,-0.18,중,-0.37,중,2.59,상,0.1,중,2.56,상,0.33,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -노랑,1190.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49,중,-0.47,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -초록,57014.0,4254.0,56.0,8.0,266200.0,1.32,1018.0,7127.0,14.29,467.0,0.36,중,0.44,중,0.2,중,1.51,상,1.59,상,-0.18,중,0.32,중,-0.01,중,0.88,중,0.38,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -파랑,8268.0,302.0,14.0,1.0,29600.0,4.64,591.0,8268.0,7.14,358.0,-0.39,중,-0.42,중,-0.34,중,-0.21,중,-0.23,중,0.72,중,-0.2,중,0.07,중,0.25,중,0.24,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,장매트 동영상1,2592.0,95.0,2.0,0.0,0.0,2.11,1296.0,0.0,0.0,0.0,-0.47,중,-0.47,중,-0.5,중,-0.46,중,-0.46,중,0.03,중,0.66,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,장매트 이미지1A,285.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,장매트 이미지1B,63.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 1,55.0,36.0,1.0,0.0,0.0,2.78,55.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.51,중,-0.46,중,-0.46,중,0.22,중,-0.85,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 2,496.0,149.0,4.0,0.0,0.0,2.68,124.0,0.0,0.0,0.0,-0.5,중,-0.46,중,-0.47,중,-0.46,중,-0.46,중,0.19,중,-0.76,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 3,797.0,206.0,5.0,0.0,0.0,2.43,159.0,0.0,0.0,0.0,-0.5,중,-0.44,중,-0.46,중,-0.46,중,-0.46,중,0.12,중,-0.72,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상4,342.0,103.0,2.0,0.0,0.0,1.94,171.0,0.0,0.0,0.0,-0.51,중,-0.47,중,-0.5,중,-0.46,중,-0.46,중,-0.01,중,-0.71,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 이미지,44.0,11.0,3.0,0.0,0.0,27.27,15.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.48,중,-0.46,중,-0.46,중,6.91,상,-0.9,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 이미지 2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상1,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상2,65.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상3,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상4,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상5,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상6,64.0,22.0,1.0,0.0,0.0,4.55,64.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.51,중,-0.46,중,-0.46,중,0.7,중,-0.84,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상7,53402.0,11899.0,435.0,0.0,0.0,3.66,123.0,0.0,0.0,0.0,0.3,중,2.12,상,5.12,상,-0.46,중,-0.46,중,0.46,중,-0.77,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상8,151.0,42.0,1.0,0.0,0.0,2.38,151.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.51,중,-0.46,중,-0.46,중,0.11,중,-0.73,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-01,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 이미지,3764.0,757.0,29.0,0.0,0.0,3.83,130.0,0.0,0.0,0.0,-0.45,중,-0.32,중,-0.15,중,-0.46,중,-0.46,중,0.5,중,-0.76,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-02,OUTCOME_SALES,수동 데이지,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본 - 사본,104218.0,5340.0,138.0,7.0,181800.0,2.58,755.0,14888.0,5.07,174.0,1.08,상,0.68,중,1.27,상,1.27,상,0.94,중,0.16,중,0.0,중,0.59,중,0.07,중,0.01,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-02,OUTCOME_SALES,수동 데이지,이미지 24-09-25 - 사본,24707.0,1376.0,17.0,3.0,97800.0,1.24,1453.0,8236.0,17.65,396.0,-0.13,중,-0.19,중,-0.3,중,0.28,중,0.29,중,-0.2,중,0.85,중,0.07,중,1.17,상,0.29,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,3-호랑이_⭐편집 majjo_home,1735.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49,중,-0.47,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_foodmin123 - 사본,10509.0,278.0,11.0,0.0,0.0,3.96,955.0,0.0,0.0,0.0,-0.35,중,-0.43,중,-0.38,중,-0.46,중,-0.46,중,0.54,중,0.25,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_iam_maldi - 사본,3118.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,중,-0.47,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_jjun2_mam - 사본,41.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_ran.gogo2018 - 사본,409.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_ran.gogo2018 -2,2234.0,64.0,3.0,1.0,24800.0,4.69,745.0,2234.0,33.33,1110.0,-0.48,중,-0.47,중,-0.48,중,-0.21,중,-0.27,중,0.74,중,-0.01,중,-0.39,중,2.56,상,1.19,상
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이영상-5,7659.0,208.0,3.0,0.0,0.0,1.44,2553.0,0.0,0.0,0.0,-0.39,중,-0.44,중,-0.48,중,-0.46,중,-0.46,중,-0.15,중,2.19,상,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이영상1 - 사본,3007.0,119.0,4.0,1.0,39600.0,3.36,752.0,3007.0,25.0,1317.0,-0.47,중,-0.46,중,-0.47,중,-0.21,중,-0.16,중,0.37,중,-0.0,중,-0.33,중,1.82,상,1.45,상
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이영상2 - 사본,1032.0,64.0,1.0,0.0,0.0,1.56,1032.0,0.0,0.0,0.0,-0.5,중,-0.47,중,-0.51,중,-0.46,중,-0.46,중,-0.12,중,0.34,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이영상3,1626.0,76.0,2.0,0.0,0.0,2.63,813.0,0.0,0.0,0.0,-0.49,중,-0.47,중,-0.5,중,-0.46,중,-0.46,중,0.17,중,0.07,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이이미지 ㅇ,328.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 3. 1,2025. 2. 24,기타,기타,기타,메타_전환,2025-03-02,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,호랑이이미지 ㅇ - 1,179686.0,23503.0,286.0,3.0,117500.0,1.22,628.0,59895.0,1.05,65.0,2.23,상,4.67,상,3.19,상,0.28,중,0.45,중,-0.21,중,-0.15,중,4.09,상,-0.29,중,-0.12,중
