월,주,일,캠페인이름,광고세트,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,유형구분_통합
2025-01,2025-01-20/2025-01-26,2025-01-20,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,[GM]241121_프라이싱_2_신디자인,구분필요,타겟팅,기타,기타,기타,5345,74,3.0,0,0,0.0,0.0,1781.6666666666667,전환
2025-01,2025-01-20/2025-01-26,2025-01-20,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,5069,479,21.0,0,0,0.0,0.0,241.38095238095238,전환
2025-01,2025-01-20/2025-01-26,2025-01-20,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_마케터_그리팅,구분필요,타겟팅,기타,기타,기타,5127,492,15.0,0,0,0.0,0.0,341.8,전환
2025-01,2025-01-20/2025-01-26,2025-01-20,[그로스팀] 트래픽 증가 목적 캠페인,250117_테스트7,구분필요,타겟팅,기타,기타,기타,5407,261,13.0,0,0,0.0,0.0,415.9230769230769,전환
2025-01,2025-01-20/2025-01-26,2025-01-21,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250103_검색기록,구분필요,타겟팅,기타,기타,기타,6316,96,3.0,0,0,0.0,0.0,2105.3333333333335,전환
2025-01,2025-01-20/2025-01-26,2025-01-21,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250103_폴더영상,구분필요,타겟팅,기타,기타,기타,7057,72,1.0,0,0,0.0,0.0,7057.0,전환
2025-01,2025-01-20/2025-01-26,2025-01-21,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250117_대시보드구축,구분필요,타겟팅,기타,기타,기타,4945,112,1.0,0,0,0.0,0.0,4945.0,전환
2025-01,2025-01-20/2025-01-26,2025-01-21,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,[GM]241121_프라이싱_2_신디자인,구분필요,타겟팅,기타,기타,기타,4541,53,2.0,1,671875,14795.749834838141,4541.0,2270.5,전환
2025-01,2025-01-20/2025-01-26,2025-01-21,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,5029,584,11.0,0,0,0.0,0.0,457.1818181818182,전환
2025-01,2025-01-20/2025-01-26,2025-01-21,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_마케터_그리팅,구분필요,타겟팅,기타,기타,기타,5324,580,14.0,0,0,0.0,0.0,380.2857142857143,전환
2025-01,2025-01-20/2025-01-26,2025-01-21,[그로스팀] 트래픽 증가 목적 캠페인,250117_테스트7,구분필요,타겟팅,기타,기타,기타,5296,259,13.0,0,0,0.0,0.0,407.38461538461536,전환
2025-01,2025-01-20/2025-01-26,2025-01-22,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250103_검색기록,구분필요,타겟팅,기타,기타,기타,7239,108,3.0,0,0,0.0,0.0,2413.0,전환
2025-01,2025-01-20/2025-01-26,2025-01-22,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250103_폴더영상,구분필요,타겟팅,기타,기타,기타,2949,44,1.0,0,0,0.0,0.0,2949.0,전환
2025-01,2025-01-20/2025-01-26,2025-01-22,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250117_대시보드구축,구분필요,타겟팅,기타,기타,기타,5668,122,4.0,0,0,0.0,0.0,1417.0,전환
2025-01,2025-01-20/2025-01-26,2025-01-22,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,[GM]241121_프라이싱_2_신디자인,구분필요,타겟팅,기타,기타,기타,9486,110,4.0,0,0,0.0,0.0,2371.5,전환
2025-01,2025-01-20/2025-01-26,2025-01-22,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,5240,541,19.0,0,0,0.0,0.0,275.7894736842105,전환
2025-01,2025-01-20/2025-01-26,2025-01-22,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_마케터_그리팅,구분필요,타겟팅,기타,기타,기타,5271,495,18.0,0,0,0.0,0.0,292.8333333333333,전환
2025-01,2025-01-20/2025-01-26,2025-01-22,[그로스팀] 트래픽 증가 목적 캠페인,250117_테스트7,구분필요,타겟팅,기타,기타,기타,2201,133,5.0,0,0,0.0,0.0,440.2,전환
2025-01,2025-01-20/2025-01-26,2025-01-23,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250103_검색기록,구분필요,타겟팅,기타,기타,기타,10278,178,2.0,0,0,0.0,0.0,5139.0,전환
2025-01,2025-01-20/2025-01-26,2025-01-23,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250117_대시보드구축,구분필요,타겟팅,기타,기타,기타,5123,90,5.0,1,671875,13114.874097208667,5123.0,1024.6,전환
2025-01,2025-01-20/2025-01-26,2025-01-23,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,[GM]241121_프라이싱_2_신디자인,구분필요,타겟팅,기타,기타,기타,9844,122,1.0,0,0,0.0,0.0,9844.0,전환
2025-01,2025-01-20/2025-01-26,2025-01-23,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,4258,492,24.0,0,0,0.0,0.0,177.41666666666666,전환
2025-01,2025-01-20/2025-01-26,2025-01-23,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_마케터_그리팅,구분필요,타겟팅,기타,기타,기타,4675,474,12.0,0,0,0.0,0.0,389.5833333333333,전환
2025-01,2025-01-20/2025-01-26,2025-01-23,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,2543,263,22.0,0,0,0.0,0.0,115.5909090909091,전환
2025-01,2025-01-20/2025-01-26,2025-01-24,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250103_검색기록,구분필요,타겟팅,기타,기타,기타,14856,186,2.0,0,0,0.0,0.0,7428.0,전환
2025-01,2025-01-20/2025-01-26,2025-01-24,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250117_대시보드구축,구분필요,타겟팅,기타,기타,기타,10072,206,6.0,0,0,0.0,0.0,1678.6666666666667,전환
2025-01,2025-01-20/2025-01-26,2025-01-24,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,[GM]241121_프라이싱_2_신디자인,구분필요,타겟팅,기타,기타,기타,11436,139,3.0,0,0,0.0,0.0,3812.0,전환
2025-01,2025-01-20/2025-01-26,2025-01-24,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,4097,498,14.0,0,0,0.0,0.0,292.64285714285717,전환
2025-01,2025-01-20/2025-01-26,2025-01-24,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_마케터_그리팅,구분필요,타겟팅,기타,기타,기타,4288,448,17.0,0,0,0.0,0.0,252.23529411764707,전환
2025-01,2025-01-20/2025-01-26,2025-01-24,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,2923,327,14.0,0,0,0.0,0.0,208.78571428571428,전환
2025-01,2025-01-20/2025-01-26,2025-01-24,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,4841,617,36.0,0,0,0.0,0.0,134.47222222222223,전환
2025-01,2025-01-20/2025-01-26,2025-01-24,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_세일즈매니저_그리팅,구분필요,타겟팅,기타,기타,기타,3085,466,5.0,0,0,0.0,0.0,617.0,전환
2025-01,2025-01-20/2025-01-26,2025-01-25,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250103_검색기록,구분필요,타겟팅,기타,기타,기타,18738,347,6.0,0,0,0.0,0.0,3123.0,전환
2025-01,2025-01-20/2025-01-26,2025-01-25,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250117_대시보드구축,구분필요,타겟팅,기타,기타,기타,18161,395,11.0,0,0,0.0,0.0,1651.0,전환
2025-01,2025-01-20/2025-01-26,2025-01-25,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,[GM]241121_프라이싱_2_신디자인,구분필요,타겟팅,기타,기타,기타,20564,272,10.0,1,671875,3267.2388640342347,20564.0,2056.4,전환
2025-01,2025-01-20/2025-01-26,2025-01-25,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,4614,462,9.0,0,0,0.0,0.0,512.6666666666666,전환
2025-01,2025-01-20/2025-01-26,2025-01-25,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_마케터_그리팅,구분필요,타겟팅,기타,기타,기타,4553,472,20.0,0,0,0.0,0.0,227.65,전환
2025-01,2025-01-20/2025-01-26,2025-01-25,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,4655,594,41.0,0,0,0.0,0.0,113.53658536585365,전환
2025-01,2025-01-20/2025-01-26,2025-01-25,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3768,529,22.0,0,0,0.0,0.0,171.27272727272728,전환
2025-01,2025-01-20/2025-01-26,2025-01-25,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_세일즈매니저_그리팅,구분필요,타겟팅,기타,기타,기타,4442,475,27.0,0,0,0.0,0.0,164.5185185185185,전환
2025-01,2025-01-20/2025-01-26,2025-01-26,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250103_검색기록,구분필요,타겟팅,기타,기타,기타,8957,189,2.0,0,0,0.0,0.0,4478.5,전환
2025-01,2025-01-20/2025-01-26,2025-01-26,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250117_대시보드구축,구분필요,타겟팅,기타,기타,기타,8541,256,8.0,0,0,0.0,0.0,1067.625,전환
2025-01,2025-01-20/2025-01-26,2025-01-26,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,[GM]241121_프라이싱_2_신디자인,구분필요,타겟팅,기타,기타,기타,9219,111,3.0,0,0,0.0,0.0,3073.0,전환
2025-01,2025-01-20/2025-01-26,2025-01-26,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2514,263,12.0,0,0,0.0,0.0,209.5,전환
2025-01,2025-01-20/2025-01-26,2025-01-26,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2098,223,5.0,0,0,0.0,0.0,419.6,전환
2025-01,2025-01-20/2025-01-26,2025-01-26,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,1774,235,25.0,0,0,0.0,0.0,70.96,전환
2025-01,2025-01-20/2025-01-26,2025-01-26,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,1832,225,10.0,0,0,0.0,0.0,183.2,전환
2025-01,2025-01-20/2025-01-26,2025-01-26,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_세일즈매니저_그리팅,구분필요,타겟팅,기타,기타,기타,2127,238,10.0,0,0,0.0,0.0,212.7,전환
2025-01,2025-01-27/2025-02-02,2025-01-28,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250103_검색기록,구분필요,타겟팅,기타,기타,기타,26936,735,7.0,3,2015625,7483.015295515295,8978.666666666666,3848.0,전환
2025-01,2025-01-27/2025-02-02,2025-01-28,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250117_대시보드구축,구분필요,타겟팅,기타,기타,기타,28067,1107,29.0,0,0,0.0,0.0,967.8275862068965,전환
2025-01,2025-01-27/2025-02-02,2025-01-28,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,[GM]241121_프라이싱_2_신디자인,구분필요,타겟팅,기타,기타,기타,31398,484,10.0,0,0,0.0,0.0,3139.8,전환
2025-01,2025-01-27/2025-02-02,2025-01-28,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,6177,1026,13.0,0,0,0.0,0.0,475.15384615384613,전환
2025-01,2025-01-27/2025-02-02,2025-01-28,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_마케터_그리팅,구분필요,타겟팅,기타,기타,기타,6311,1117,17.0,0,0,0.0,0.0,371.2352941176471,전환
2025-01,2025-01-27/2025-02-02,2025-01-28,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,6438,867,65.0,0,0,0.0,0.0,99.04615384615384,전환
2025-01,2025-01-27/2025-02-02,2025-01-28,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,6420,1026,47.0,0,0,0.0,0.0,136.59574468085106,전환
2025-01,2025-01-27/2025-02-02,2025-01-28,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_세일즈매니저_그리팅,구분필요,타겟팅,기타,기타,기타,6339,1091,32.0,0,0,0.0,0.0,198.09375,전환
2025-01,2025-01-27/2025-02-02,2025-01-29,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250103_검색기록,구분필요,타겟팅,기타,기타,기타,28591,637,15.0,0,0,0.0,0.0,1906.0666666666666,전환
2025-01,2025-01-27/2025-02-02,2025-01-29,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250117_대시보드구축,구분필요,타겟팅,기타,기타,기타,31965,1165,23.0,1,671875,2101.9083372438604,31965.0,1389.7826086956522,전환
2025-01,2025-01-27/2025-02-02,2025-01-29,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,[GM]241121_프라이싱_2_신디자인,구분필요,타겟팅,기타,기타,기타,28679,467,7.0,1,671875,2342.7420760835453,28679.0,4097.0,전환
2025-01,2025-01-27/2025-02-02,2025-01-29,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,7048,794,31.0,0,0,0.0,0.0,227.3548387096774,전환
2025-01,2025-01-27/2025-02-02,2025-01-29,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_마케터_그리팅,구분필요,타겟팅,기타,기타,기타,6779,799,22.0,0,0,0.0,0.0,308.1363636363636,전환
2025-01,2025-01-27/2025-02-02,2025-01-29,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,7224,921,68.0,0,0,0.0,0.0,106.23529411764706,전환
2025-01,2025-01-27/2025-02-02,2025-01-29,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,6782,964,44.0,0,0,0.0,0.0,154.13636363636363,전환
2025-01,2025-01-27/2025-02-02,2025-01-29,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_세일즈매니저_그리팅,구분필요,타겟팅,기타,기타,기타,7075,863,38.0,0,0,0.0,0.0,186.18421052631578,전환
2025-01,2025-01-27/2025-02-02,2025-01-30,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250103_검색기록,구분필요,타겟팅,기타,기타,기타,29002,688,10.0,2,1343750,4633.301151644714,14501.0,2900.2,전환
2025-01,2025-01-27/2025-02-02,2025-01-30,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250117_대시보드구축,구분필요,타겟팅,기타,기타,기타,25669,950,28.0,1,671875,2617.4568545716625,25669.0,916.75,전환
2025-01,2025-01-27/2025-02-02,2025-01-30,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,[GM]241121_프라이싱_2_신디자인,구분필요,타겟팅,기타,기타,기타,27183,543,12.0,0,0,0.0,0.0,2265.25,전환
2025-01,2025-01-27/2025-02-02,2025-01-30,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,6470,998,24.0,0,0,0.0,0.0,269.5833333333333,전환
2025-01,2025-01-27/2025-02-02,2025-01-30,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_마케터_그리팅,구분필요,타겟팅,기타,기타,기타,6607,1051,23.0,0,0,0.0,0.0,287.2608695652174,전환
2025-01,2025-01-27/2025-02-02,2025-01-30,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,6412,922,55.0,0,0,0.0,0.0,116.58181818181818,전환
2025-01,2025-01-27/2025-02-02,2025-01-30,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,6730,1152,39.0,0,0,0.0,0.0,172.56410256410257,전환
2025-01,2025-01-27/2025-02-02,2025-01-30,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_세일즈매니저_그리팅,구분필요,타겟팅,기타,기타,기타,6981,1001,42.0,0,0,0.0,0.0,166.21428571428572,전환
2025-01,2025-01-27/2025-02-02,2025-01-31,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250103_검색기록,구분필요,타겟팅,기타,기타,기타,27051,657,6.0,0,0,0.0,0.0,4508.5,전환
2025-01,2025-01-27/2025-02-02,2025-01-31,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250117_대시보드구축,구분필요,타겟팅,기타,기타,기타,23037,712,16.0,0,0,0.0,0.0,1439.8125,전환
2025-01,2025-01-27/2025-02-02,2025-01-31,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,[GM]241121_프라이싱_2_신디자인,구분필요,타겟팅,기타,기타,기타,23095,387,10.0,1,671875,2909.1794760770726,23095.0,2309.5,전환
2025-01,2025-01-27/2025-02-02,2025-01-31,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,6972,890,37.0,0,0,0.0,0.0,188.43243243243242,전환
2025-01,2025-01-27/2025-02-02,2025-01-31,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_마케터_그리팅,구분필요,타겟팅,기타,기타,기타,7009,1047,22.0,0,0,0.0,0.0,318.59090909090907,전환
2025-01,2025-01-27/2025-02-02,2025-01-31,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,6819,947,55.0,0,0,0.0,0.0,123.98181818181818,전환
2025-01,2025-01-27/2025-02-02,2025-01-31,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,6609,945,34.0,0,0,0.0,0.0,194.38235294117646,전환
2025-01,2025-01-27/2025-02-02,2025-01-31,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_세일즈매니저_그리팅,구분필요,타겟팅,기타,기타,기타,6439,918,17.0,0,0,0.0,0.0,378.7647058823529,전환
2025-02,2025-01-27/2025-02-02,2025-02-01,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250103_검색기록,구분필요,타겟팅,기타,기타,기타,19451,612,6.0,1,671875,3454.192586499408,19451.0,3241.8333333333335,전환
2025-02,2025-01-27/2025-02-02,2025-02-01,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,250117_대시보드구축,구분필요,타겟팅,기타,기타,기타,22665,760,24.0,1,671875,2964.372380322083,22665.0,944.375,전환
2025-02,2025-01-27/2025-02-02,2025-02-01,[GM] 그로스메이커 잠재고객 DB 수집 전환 목적 캠페인,[GM]241121_프라이싱_2_신디자인,구분필요,타겟팅,기타,기타,기타,20426,403,11.0,3,2015625,9867.93792225595,6808.666666666667,1856.909090909091,전환
2025-02,2025-01-27/2025-02-02,2025-02-01,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,5814,884,27.0,0,0,0.0,0.0,215.33333333333334,전환
2025-02,2025-01-27/2025-02-02,2025-02-01,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_마케터_그리팅,구분필요,타겟팅,기타,기타,기타,6194,1153,15.0,0,0,0.0,0.0,412.93333333333334,전환
2025-02,2025-01-27/2025-02-02,2025-02-01,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,6323,1009,46.0,0,0,0.0,0.0,137.45652173913044,전환
2025-02,2025-01-27/2025-02-02,2025-02-01,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,6625,1123,49.0,0,0,0.0,0.0,135.20408163265307,전환
