월,주,일,광고세트,성별,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,성별_통합,유형구분_통합
2025-09,2025-09-22/2025-09-28,2025-09-27,250117_파트너즈_디자이너_그리팅,Unknown,구분필요,-,기타,기타,기타,27,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-09,2025-09-22/2025-09-28,2025-09-27,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,8940,109,9.0,1,671875,7515.380313199105,8940.0,993.3333333333334,여성,전환
2025-09,2025-09-22/2025-09-28,2025-09-27,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,22055,322,12.0,0,0,0.0,0.0,1837.9166666666667,남성,전환
2025-09,2025-09-22/2025-09-28,2025-09-27,250814_EMMA 신규소재 2차_RT,Unknown,구분필요,-,기타,기타,기타,1114,12,3.0,0,0,0.0,0.0,371.3333333333333,알 수 없음,전환
2025-09,2025-09-22/2025-09-28,2025-09-28,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,1742,215,17.0,0,0,0.0,0.0,102.47058823529412,여성,전환
2025-09,2025-09-22/2025-09-28,2025-09-28,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,1785,247,10.0,0,0,0.0,0.0,178.5,남성,전환
2025-09,2025-09-22/2025-09-28,2025-09-28,250117_그로스마케터_그리팅,Unknown,구분필요,-,기타,기타,기타,5,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-09,2025-09-22/2025-09-28,2025-09-28,250117_파트너즈_디자이너_그리팅,Female,구분필요,-,기타,기타,기타,2370,221,7.0,0,0,0.0,0.0,338.57142857142856,여성,전환
2025-09,2025-09-22/2025-09-28,2025-09-28,250117_파트너즈_디자이너_그리팅,Male,구분필요,-,기타,기타,기타,1190,175,5.0,0,0,0.0,0.0,238.0,남성,전환
2025-09,2025-09-22/2025-09-28,2025-09-28,250117_파트너즈_디자이너_그리팅,Unknown,구분필요,-,기타,기타,기타,5,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-09,2025-09-22/2025-09-28,2025-09-28,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,12085,129,7.0,0,0,0.0,0.0,1726.4285714285713,여성,전환
2025-09,2025-09-22/2025-09-28,2025-09-28,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,32880,407,17.0,0,0,0.0,0.0,1934.1176470588234,남성,전환
2025-09,2025-09-22/2025-09-28,2025-09-28,250814_EMMA 신규소재 2차_RT,Unknown,구분필요,-,기타,기타,기타,297,4,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-09,2025-09-29/2025-10-05,2025-09-29,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,1667,207,8.0,0,0,0.0,0.0,208.375,여성,전환
2025-09,2025-09-29/2025-10-05,2025-09-29,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,1110,162,5.0,0,0,0.0,0.0,222.0,남성,전환
2025-09,2025-09-29/2025-10-05,2025-09-29,250117_파트너즈_디자이너_그리팅,Female,구분필요,-,기타,기타,기타,1988,172,10.0,0,0,0.0,0.0,198.8,여성,전환
2025-09,2025-09-29/2025-10-05,2025-09-29,250117_파트너즈_디자이너_그리팅,Male,구분필요,-,기타,기타,기타,1273,126,2.0,0,0,0.0,0.0,636.5,남성,전환
2025-09,2025-09-29/2025-10-05,2025-09-29,250117_파트너즈_디자이너_그리팅,Unknown,구분필요,-,기타,기타,기타,20,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-09,2025-09-29/2025-10-05,2025-09-29,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,8970,106,3.0,0,0,0.0,0.0,2990.0,여성,전환
2025-09,2025-09-29/2025-10-05,2025-09-29,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,37146,422,12.0,1,671875,1808.7411834383242,37146.0,3095.5,남성,전환
2025-09,2025-09-29/2025-10-05,2025-09-29,250814_EMMA 신규소재 2차_RT,Unknown,구분필요,-,기타,기타,기타,973,6,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-09,2025-09-29/2025-10-05,2025-09-30,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,1876,209,6.0,0,0,0.0,0.0,312.6666666666667,여성,전환
2025-09,2025-09-29/2025-10-05,2025-09-30,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,1262,177,3.0,0,0,0.0,0.0,420.6666666666667,남성,전환
2025-09,2025-09-29/2025-10-05,2025-09-30,250117_파트너즈_디자이너_그리팅,Female,구분필요,-,기타,기타,기타,1744,156,4.0,0,0,0.0,0.0,436.0,여성,전환
2025-09,2025-09-29/2025-10-05,2025-09-30,250117_파트너즈_디자이너_그리팅,Male,구분필요,-,기타,기타,기타,1185,123,3.0,0,0,0.0,0.0,395.0,남성,전환
2025-09,2025-09-29/2025-10-05,2025-09-30,250117_파트너즈_디자이너_그리팅,Unknown,구분필요,-,기타,기타,기타,26,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-09,2025-09-29/2025-10-05,2025-09-30,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,17973,176,2.0,0,0,0.0,0.0,8986.5,여성,전환
2025-09,2025-09-29/2025-10-05,2025-09-30,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,24597,420,8.0,2,1343750,5463.064601374152,12298.5,3074.625,남성,전환
2025-09,2025-09-29/2025-10-05,2025-09-30,250814_EMMA 신규소재 2차_RT,Unknown,구분필요,-,기타,기타,기타,258,4,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-09-29/2025-10-05,2025-10-01,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,1608,192,10.0,0,0,0.0,0.0,160.8,여성,전환
2025-10,2025-09-29/2025-10-05,2025-10-01,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,1198,151,5.0,0,0,0.0,0.0,239.6,남성,전환
2025-10,2025-09-29/2025-10-05,2025-10-01,250117_그로스마케터_그리팅,Unknown,구분필요,-,기타,기타,기타,19,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-09-29/2025-10-05,2025-10-01,250117_파트너즈_디자이너_그리팅,Female,구분필요,-,기타,기타,기타,1476,133,10.0,0,0,0.0,0.0,147.6,여성,전환
2025-10,2025-09-29/2025-10-05,2025-10-01,250117_파트너즈_디자이너_그리팅,Male,구분필요,-,기타,기타,기타,1353,141,9.0,0,0,0.0,0.0,150.33333333333334,남성,전환
2025-10,2025-09-29/2025-10-05,2025-10-01,250117_파트너즈_디자이너_그리팅,Unknown,구분필요,-,기타,기타,기타,23,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-09-29/2025-10-05,2025-10-01,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,12748,150,1.0,0,0,0.0,0.0,12748.0,여성,전환
2025-10,2025-09-29/2025-10-05,2025-10-01,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,21799,372,5.0,0,0,0.0,0.0,4359.8,남성,전환
2025-10,2025-09-29/2025-10-05,2025-10-01,250814_EMMA 신규소재 2차_RT,Unknown,구분필요,-,기타,기타,기타,441,6,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-09-29/2025-10-05,2025-10-02,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,1381,175,8.0,0,0,0.0,0.0,172.625,여성,전환
2025-10,2025-09-29/2025-10-05,2025-10-02,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,1523,214,10.0,0,0,0.0,0.0,152.3,남성,전환
2025-10,2025-09-29/2025-10-05,2025-10-02,250117_그로스마케터_그리팅,Unknown,구분필요,-,기타,기타,기타,28,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-09-29/2025-10-05,2025-10-02,250117_파트너즈_디자이너_그리팅,Female,구분필요,-,기타,기타,기타,1498,162,11.0,0,0,0.0,0.0,136.1818181818182,여성,전환
2025-10,2025-09-29/2025-10-05,2025-10-02,250117_파트너즈_디자이너_그리팅,Male,구분필요,-,기타,기타,기타,1191,166,5.0,0,0,0.0,0.0,238.2,남성,전환
2025-10,2025-09-29/2025-10-05,2025-10-02,250117_파트너즈_디자이너_그리팅,Unknown,구분필요,-,기타,기타,기타,7,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-09-29/2025-10-05,2025-10-02,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,13588,154,4.0,0,0,0.0,0.0,3397.0,여성,전환
2025-10,2025-09-29/2025-10-05,2025-10-02,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,19700,380,4.0,0,0,0.0,0.0,4925.0,남성,전환
2025-10,2025-09-29/2025-10-05,2025-10-02,250814_EMMA 신규소재 2차_RT,Unknown,구분필요,-,기타,기타,기타,811,11,1.0,0,0,0.0,0.0,811.0,알 수 없음,전환
2025-10,2025-09-29/2025-10-05,2025-10-03,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,1330,181,4.0,0,0,0.0,0.0,332.5,여성,전환
2025-10,2025-09-29/2025-10-05,2025-10-03,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,1539,239,7.0,0,0,0.0,0.0,219.85714285714286,남성,전환
2025-10,2025-09-29/2025-10-05,2025-10-03,250117_그로스마케터_그리팅,Unknown,구분필요,-,기타,기타,기타,27,6,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-09-29/2025-10-05,2025-10-03,250117_파트너즈_디자이너_그리팅,Female,구분필요,-,기타,기타,기타,1534,190,7.0,0,0,0.0,0.0,219.14285714285714,여성,전환
2025-10,2025-09-29/2025-10-05,2025-10-03,250117_파트너즈_디자이너_그리팅,Male,구분필요,-,기타,기타,기타,1429,271,11.0,0,0,0.0,0.0,129.9090909090909,남성,전환
2025-10,2025-09-29/2025-10-05,2025-10-03,250117_파트너즈_디자이너_그리팅,Unknown,구분필요,-,기타,기타,기타,19,5,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-09-29/2025-10-05,2025-10-03,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,11859,134,3.0,0,0,0.0,0.0,3953.0,여성,전환
2025-10,2025-09-29/2025-10-05,2025-10-03,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,24157,417,11.0,0,0,0.0,0.0,2196.090909090909,남성,전환
2025-10,2025-09-29/2025-10-05,2025-10-03,250814_EMMA 신규소재 2차_RT,Unknown,구분필요,-,기타,기타,기타,1512,11,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-09-29/2025-10-05,2025-10-04,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,1352,247,11.0,0,0,0.0,0.0,122.9090909090909,여성,전환
2025-10,2025-09-29/2025-10-05,2025-10-04,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,1521,256,6.0,0,0,0.0,0.0,253.5,남성,전환
2025-10,2025-09-29/2025-10-05,2025-10-04,250117_그로스마케터_그리팅,Unknown,구분필요,-,기타,기타,기타,3,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-09-29/2025-10-05,2025-10-04,250117_파트너즈_디자이너_그리팅,Female,구분필요,-,기타,기타,기타,1360,152,8.0,0,0,0.0,0.0,170.0,여성,전환
2025-10,2025-09-29/2025-10-05,2025-10-04,250117_파트너즈_디자이너_그리팅,Male,구분필요,-,기타,기타,기타,1244,223,3.0,0,0,0.0,0.0,414.6666666666667,남성,전환
2025-10,2025-09-29/2025-10-05,2025-10-04,250117_파트너즈_디자이너_그리팅,Unknown,구분필요,-,기타,기타,기타,25,4,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-09-29/2025-10-05,2025-10-04,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,11778,122,3.0,0,0,0.0,0.0,3926.0,여성,전환
2025-10,2025-09-29/2025-10-05,2025-10-04,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,25104,389,7.0,1,671875,2676.36631612492,25104.0,3586.285714285714,남성,전환
2025-10,2025-09-29/2025-10-05,2025-10-04,250814_EMMA 신규소재 2차_RT,Unknown,구분필요,-,기타,기타,기타,24,4,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-09-29/2025-10-05,2025-10-05,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,1783,222,16.0,0,0,0.0,0.0,111.4375,여성,전환
2025-10,2025-09-29/2025-10-05,2025-10-05,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,1770,267,10.0,0,0,0.0,0.0,177.0,남성,전환
2025-10,2025-09-29/2025-10-05,2025-10-05,250117_파트너즈_디자이너_그리팅,Female,구분필요,-,기타,기타,기타,1690,216,9.0,0,0,0.0,0.0,187.77777777777777,여성,전환
2025-10,2025-09-29/2025-10-05,2025-10-05,250117_파트너즈_디자이너_그리팅,Male,구분필요,-,기타,기타,기타,1875,318,5.0,0,0,0.0,0.0,375.0,남성,전환
2025-10,2025-09-29/2025-10-05,2025-10-05,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,12709,144,10.0,0,0,0.0,0.0,1270.9,여성,전환
2025-10,2025-09-29/2025-10-05,2025-10-05,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,30381,455,13.0,1,671875,2211.497317402324,30381.0,2337.0,남성,전환
2025-10,2025-09-29/2025-10-05,2025-10-05,250814_EMMA 신규소재 2차_RT,Unknown,구분필요,-,기타,기타,기타,1988,11,2.0,0,0,0.0,0.0,994.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-06,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,1359,210,7.0,0,0,0.0,0.0,194.14285714285714,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-06,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,1644,297,7.0,0,0,0.0,0.0,234.85714285714286,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-06,250117_그로스마케터_그리팅,Unknown,구분필요,-,기타,기타,기타,3,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-06,250117_파트너즈_디자이너_그리팅,Female,구분필요,-,기타,기타,기타,1565,196,6.0,0,0,0.0,0.0,260.8333333333333,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-06,250117_파트너즈_디자이너_그리팅,Male,구분필요,-,기타,기타,기타,1847,262,8.0,0,0,0.0,0.0,230.875,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-06,250117_파트너즈_디자이너_그리팅,Unknown,구분필요,-,기타,기타,기타,52,6,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-06,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,11477,144,6.0,0,0,0.0,0.0,1912.8333333333333,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-06,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,31104,438,21.0,1,671875,2160.0919495884773,31104.0,1481.142857142857,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-06,250814_EMMA 신규소재 2차_RT,Unknown,구분필요,-,기타,기타,기타,757,8,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-07,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,1293,203,6.0,0,0,0.0,0.0,215.5,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-07,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,1659,249,8.0,0,0,0.0,0.0,207.375,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-07,250117_그로스마케터_그리팅,Unknown,구분필요,-,기타,기타,기타,4,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-07,250117_파트너즈_디자이너_그리팅,Female,구분필요,-,기타,기타,기타,1588,268,9.0,0,0,0.0,0.0,176.44444444444446,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-07,250117_파트너즈_디자이너_그리팅,Male,구분필요,-,기타,기타,기타,1242,351,11.0,0,0,0.0,0.0,112.9090909090909,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-07,250117_파트너즈_디자이너_그리팅,Unknown,구분필요,-,기타,기타,기타,34,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-07,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,13128,166,2.0,0,0,0.0,0.0,6564.0,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-07,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,31483,561,5.0,0,0,0.0,0.0,6296.6,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-07,250814_EMMA 신규소재 2차_RT,Unknown,구분필요,-,기타,기타,기타,1512,13,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-08,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,1453,270,10.0,0,0,0.0,0.0,145.3,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-08,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,1462,257,7.0,0,0,0.0,0.0,208.85714285714286,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-08,250117_그로스마케터_그리팅,Unknown,구분필요,-,기타,기타,기타,12,4,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-08,250117_파트너즈_디자이너_그리팅,Female,구분필요,-,기타,기타,기타,1143,274,8.0,0,0,0.0,0.0,142.875,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-08,250117_파트너즈_디자이너_그리팅,Male,구분필요,-,기타,기타,기타,1428,272,6.0,0,0,0.0,0.0,238.0,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-08,250117_파트너즈_디자이너_그리팅,Unknown,구분필요,-,기타,기타,기타,18,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-08,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,9056,132,3.0,1,671875,7419.114399293287,9056.0,3018.6666666666665,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-08,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,23309,468,8.0,0,0,0.0,0.0,2913.625,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-08,250814_EMMA 신규소재 2차_RT,Unknown,구분필요,-,기타,기타,기타,686,8,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-09,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,1529,259,5.0,0,0,0.0,0.0,305.8,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-09,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,1162,207,6.0,0,0,0.0,0.0,193.66666666666666,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-09,250117_그로스마케터_그리팅,Unknown,구분필요,-,기타,기타,기타,6,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-09,250117_파트너즈_디자이너_그리팅,Female,구분필요,-,기타,기타,기타,1521,275,9.0,0,0,0.0,0.0,169.0,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-09,250117_파트너즈_디자이너_그리팅,Male,구분필요,-,기타,기타,기타,1257,300,5.0,0,0,0.0,0.0,251.4,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-09,250117_파트너즈_디자이너_그리팅,Unknown,구분필요,-,기타,기타,기타,19,5,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-09,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,10666,134,2.0,0,0,0.0,0.0,5333.0,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-09,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,28358,497,9.0,0,0,0.0,0.0,3150.8888888888887,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-09,250814_EMMA 신규소재 2차_RT,Unknown,구분필요,-,기타,기타,기타,192,14,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-10,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,1487,223,3.0,0,0,0.0,0.0,495.6666666666667,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-10,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,1515,225,5.0,0,0,0.0,0.0,303.0,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-10,250117_그로스마케터_그리팅,Unknown,구분필요,-,기타,기타,기타,21,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-10,250117_파트너즈_디자이너_그리팅,Female,구분필요,-,기타,기타,기타,1525,215,2.0,0,0,0.0,0.0,762.5,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-10,250117_파트너즈_디자이너_그리팅,Male,구분필요,-,기타,기타,기타,1367,268,5.0,0,0,0.0,0.0,273.4,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-10,250117_파트너즈_디자이너_그리팅,Unknown,구분필요,-,기타,기타,기타,27,4,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-10,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,12813,140,7.0,0,0,0.0,0.0,1830.4285714285713,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-10,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,23809,413,18.0,2,1343750,5643.874165231635,11904.5,1322.7222222222222,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-10,250814_EMMA 신규소재 2차_RT,Unknown,구분필요,-,기타,기타,기타,195,4,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-11,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,1323,232,7.0,0,0,0.0,0.0,189.0,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-11,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,1509,261,14.0,0,0,0.0,0.0,107.78571428571429,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-11,250117_그로스마케터_그리팅,Unknown,구분필요,-,기타,기타,기타,2,1,1.0,0,0,0.0,0.0,2.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-11,250117_파트너즈_디자이너_그리팅,Female,구분필요,-,기타,기타,기타,1522,179,6.0,0,0,0.0,0.0,253.66666666666666,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-11,250117_파트너즈_디자이너_그리팅,Male,구분필요,-,기타,기타,기타,1183,216,3.0,0,0,0.0,0.0,394.3333333333333,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-11,250117_파트너즈_디자이너_그리팅,Unknown,구분필요,-,기타,기타,기타,61,5,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-11,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,12470,165,5.0,0,0,0.0,0.0,2494.0,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-11,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,23294,496,9.0,0,0,0.0,0.0,2588.222222222222,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-11,250814_EMMA 신규소재 2차_RT,Unknown,구분필요,-,기타,기타,기타,455,9,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-12,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,1800,409,13.0,0,0,0.0,0.0,138.46153846153845,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-12,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,1865,467,12.0,0,0,0.0,0.0,155.41666666666666,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-12,250117_그로스마케터_그리팅,Unknown,구분필요,-,기타,기타,기타,6,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-12,250117_파트너즈_디자이너_그리팅,Female,구분필요,-,기타,기타,기타,1641,241,2.0,0,0,0.0,0.0,820.5,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-12,250117_파트너즈_디자이너_그리팅,Male,구분필요,-,기타,기타,기타,1831,468,4.0,0,0,0.0,0.0,457.75,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-12,250117_파트너즈_디자이너_그리팅,Unknown,구분필요,-,기타,기타,기타,11,6,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-06/2025-10-12,2025-10-12,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,17785,210,6.0,0,0,0.0,0.0,2964.1666666666665,여성,전환
2025-10,2025-10-06/2025-10-12,2025-10-12,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,33680,680,12.0,1,671875,1994.878266033254,33680.0,2806.6666666666665,남성,전환
2025-10,2025-10-06/2025-10-12,2025-10-12,250814_EMMA 신규소재 2차_RT,Unknown,구분필요,-,기타,기타,기타,577,14,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-13/2025-10-19,2025-10-13,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,1566,219,6.0,0,0,0.0,0.0,261.0,여성,전환
2025-10,2025-10-13/2025-10-19,2025-10-13,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,1480,223,4.0,0,0,0.0,0.0,370.0,남성,전환
2025-10,2025-10-13/2025-10-19,2025-10-13,250117_그로스마케터_그리팅,Unknown,구분필요,-,기타,기타,기타,11,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-13/2025-10-19,2025-10-13,250117_파트너즈_디자이너_그리팅,Female,구분필요,-,기타,기타,기타,2041,204,6.0,0,0,0.0,0.0,340.1666666666667,여성,전환
2025-10,2025-10-13/2025-10-19,2025-10-13,250117_파트너즈_디자이너_그리팅,Male,구분필요,-,기타,기타,기타,1408,232,6.0,0,0,0.0,0.0,234.66666666666666,남성,전환
2025-10,2025-10-13/2025-10-19,2025-10-13,250117_파트너즈_디자이너_그리팅,Unknown,구분필요,-,기타,기타,기타,3,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-10,2025-10-13/2025-10-19,2025-10-13,250814_EMMA 신규소재 2차_RT,Female,구분필요,-,기타,기타,기타,11734,137,10.0,1,671875,5725.882052156127,11734.0,1173.4,여성,전환
2025-10,2025-10-13/2025-10-19,2025-10-13,250814_EMMA 신규소재 2차_RT,Male,구분필요,-,기타,기타,기타,22332,401,14.0,0,0,0.0,0.0,1595.142857142857,남성,전환
