월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값,ctr,cpc,cpa,cvr,roas,비용_zscore,비용_grade,노출_zscore,노출_grade,클릭_zscore,클릭_grade,전환수_zscore,전환수_grade,전환값_zscore,전환값_grade,ctr_zscore,ctr_grade,cpc_zscore,cpc_grade,cpa_zscore,cpa_grade,cvr_zscore,cvr_grade,roas_zscore,roas_grade
2025. 9. 1,2025. 9. 8,앳드맹,티셔츠,기타,메타_전환,2025-09-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,"1+1, 티셔츠",450,17,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.67,중,-0.57,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,Ellie,기타,메타_전환,2025-09-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,Ellie,636,28,2,0,0,7.14,318.0,0.0,0.0,0.0,-0.65,중,-0.56,중,-0.48,중,-0.34,중,-0.31,중,0.69,중,-0.05,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,기타,기타,메타_전환,2025-09-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,511,32,1,0,0,3.12,511.0,0.0,0.0,0.0,-0.66,중,-0.56,중,-0.49,중,-0.34,중,-0.31,중,-0.22,중,0.4,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,레미니스,기타,메타_전환,2025-09-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,레미니스,976,79,3,0,0,3.8,325.0,0.0,0.0,0.0,-0.62,중,-0.51,중,-0.46,중,-0.34,중,-0.31,중,-0.07,중,-0.04,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,기타,기타,메타_전환,2025-09-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,50,7,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,블라우스,기타,메타_전환,2025-09-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,비대칭 블라우스-2,20815,1999,121,0,0,6.05,172.0,0.0,0.0,0.0,1.27,상,1.55,상,1.47,상,-0.34,중,-0.31,중,0.44,중,-0.39,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,티셔츠,기타,메타_전환,2025-09-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,"1+1, 티셔츠",3574,139,7,0,0,5.04,511.0,0.0,0.0,0.0,-0.37,중,-0.44,중,-0.39,중,-0.34,중,-0.31,중,0.21,중,0.4,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,Ellie,기타,메타_전환,2025-09-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,Ellie,1524,84,2,0,0,2.38,762.0,0.0,0.0,0.0,-0.56,중,-0.5,중,-0.48,중,-0.34,중,-0.31,중,-0.39,중,0.99,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,기타,기타,메타_전환,2025-09-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,1385,93,7,0,0,7.53,198.0,0.0,0.0,0.0,-0.58,중,-0.49,중,-0.39,중,-0.34,중,-0.31,중,0.78,중,-0.33,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,레미니스,기타,메타_전환,2025-09-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,레미니스,1883,135,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.53,중,-0.45,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,기타,기타,메타_전환,2025-09-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,66,6,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,블라우스,기타,메타_전환,2025-09-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,비대칭 블라우스-2,19062,1582,88,0,0,5.56,217.0,0.0,0.0,0.0,1.11,상,1.1,상,0.93,중,-0.34,중,-0.31,중,0.33,중,-0.29,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,티셔츠,기타,메타_전환,2025-09-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,"1+1, 티셔츠",238,15,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.69,중,-0.57,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,Ellie,기타,메타_전환,2025-09-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,Ellie,1134,39,2,0,0,5.13,567.0,0.0,0.0,0.0,-0.6,중,-0.55,중,-0.48,중,-0.34,중,-0.31,중,0.23,중,0.53,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,기타,기타,메타_전환,2025-09-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,793,37,1,0,0,2.7,793.0,0.0,0.0,0.0,-0.63,중,-0.55,중,-0.49,중,-0.34,중,-0.31,중,-0.32,중,1.06,상,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,레미니스,기타,메타_전환,2025-09-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,레미니스,586,29,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.65,중,-0.56,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,기타,기타,메타_전환,2025-09-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,32,2,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,블라우스,기타,메타_전환,2025-09-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,비대칭 블라우스-2,17334,1465,76,0,0,5.19,228.0,0.0,0.0,0.0,0.94,중,0.97,중,0.73,중,-0.34,중,-0.31,중,0.25,중,-0.26,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,티셔츠,기타,메타_전환,2025-09-11,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,"1+1, 티셔츠",577,31,2,0,0,6.45,288.0,0.0,0.0,0.0,-0.65,중,-0.56,중,-0.48,중,-0.34,중,-0.31,중,0.53,중,-0.12,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,Ellie,기타,메타_전환,2025-09-11,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,Ellie,1254,61,1,0,0,1.64,1254.0,0.0,0.0,0.0,-0.59,중,-0.53,중,-0.49,중,-0.34,중,-0.31,중,-0.56,중,2.14,상,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,기타,기타,메타_전환,2025-09-11,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,453,36,3,1,175000,8.33,151.0,453.0,33.33,38631.0,-0.67,중,-0.55,중,-0.46,중,0.47,중,0.57,중,0.96,중,-0.44,중,-0.27,중,2.85,상,9.85,상
2025. 9. 1,2025. 9. 8,앳드맹,레미니스,기타,메타_전환,2025-09-11,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,레미니스,496,36,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.66,중,-0.55,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,기타,기타,메타_전환,2025-09-11,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,블라우스,기타,메타_전환,2025-09-11,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,비대칭 블라우스-2,16993,1352,62,1,146200,4.59,274.0,16993.0,1.61,860.0,0.91,중,0.85,중,0.5,중,0.47,중,0.42,중,0.11,중,-0.15,중,2.42,상,-0.01,중,0.06,중
2025. 9. 1,2025. 9. 8,앳드맹,티셔츠,기타,메타_전환,2025-09-12,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,"1+1, 티셔츠",710,35,7,0,0,20.0,101.0,0.0,0.0,0.0,-0.64,중,-0.55,중,-0.39,중,-0.34,중,-0.31,중,3.61,상,-0.56,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,Ellie,기타,메타_전환,2025-09-12,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,Ellie,1047,56,1,0,0,1.79,1047.0,0.0,0.0,0.0,-0.61,중,-0.53,중,-0.49,중,-0.34,중,-0.31,중,-0.52,중,1.66,상,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,기타,기타,메타_전환,2025-09-12,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,1383,82,2,0,0,2.44,692.0,0.0,0.0,0.0,-0.58,중,-0.5,중,-0.48,중,-0.34,중,-0.31,중,-0.38,중,0.83,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,레미니스,기타,메타_전환,2025-09-12,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,레미니스,452,32,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.67,중,-0.56,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,기타,기타,메타_전환,2025-09-12,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,34,4,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,블라우스,기타,메타_전환,2025-09-12,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,비대칭 블라우스-2,19109,1584,84,0,0,5.3,227.0,0.0,0.0,0.0,1.11,상,1.1,상,0.86,중,-0.34,중,-0.31,중,0.27,중,-0.27,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,티셔츠,기타,메타_전환,2025-09-13,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,"1+1, 티셔츠",432,21,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.67,중,-0.57,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,Ellie,기타,메타_전환,2025-09-13,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,Ellie,827,34,1,0,0,2.94,827.0,0.0,0.0,0.0,-0.63,중,-0.55,중,-0.49,중,-0.34,중,-0.31,중,-0.26,중,1.14,상,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,기타,기타,메타_전환,2025-09-13,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,2385,152,1,0,0,0.66,2385.0,0.0,0.0,0.0,-0.48,중,-0.43,중,-0.49,중,-0.34,중,-0.31,중,-0.78,중,4.79,상,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,레미니스,기타,메타_전환,2025-09-13,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,레미니스,362,26,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.67,중,-0.56,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,기타,기타,메타_전환,2025-09-13,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,68,3,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,블라우스,기타,메타_전환,2025-09-13,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,비대칭 블라우스-2,18892,1484,82,0,0,5.53,230.0,0.0,0.0,0.0,1.09,상,1.0,중,0.83,중,-0.34,중,-0.31,중,0.32,중,-0.26,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,티셔츠,기타,메타_전환,2025-09-14,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,"1+1, 티셔츠",396,15,1,0,0,6.67,396.0,0.0,0.0,0.0,-0.67,중,-0.57,중,-0.49,중,-0.34,중,-0.31,중,0.58,중,0.13,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,Ellie,기타,메타_전환,2025-09-14,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,Ellie,978,58,3,0,0,5.17,326.0,0.0,0.0,0.0,-0.62,중,-0.53,중,-0.46,중,-0.34,중,-0.31,중,0.24,중,-0.03,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,기타,기타,메타_전환,2025-09-14,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,2854,184,5,0,0,2.72,571.0,0.0,0.0,0.0,-0.44,중,-0.39,중,-0.43,중,-0.34,중,-0.31,중,-0.31,중,0.54,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,레미니스,기타,메타_전환,2025-09-14,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,레미니스,615,49,2,0,0,4.08,308.0,0.0,0.0,0.0,-0.65,중,-0.54,중,-0.48,중,-0.34,중,-0.31,중,-0.0,중,-0.08,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 8,앳드맹,블라우스,기타,메타_전환,2025-09-14,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,비대칭 블라우스-2,19927,1732,85,0,0,4.91,234.0,0.0,0.0,0.0,1.19,상,1.26,상,0.88,중,-0.34,중,-0.31,중,0.18,중,-0.25,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 15,앳드맹,Ellie,기타,메타_전환,2025-09-15,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,Ellie,16,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 15,앳드맹,기타,기타,메타_전환,2025-09-15,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,94,8,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 15,앳드맹,레미니스,기타,메타_전환,2025-09-15,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,레미니스,72,6,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 15,앳드맹,블라우스,기타,메타_전환,2025-09-15,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,비대칭 블라우스-2,1236,87,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.59,중,-0.5,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 22,앳드맹,기타,25FW,메타_전환,2025-09-22,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-3,1547,185,4,0,0,2.16,387.0,0.0,0.0,0.0,-0.56,중,-0.39,중,-0.44,중,-0.34,중,-0.31,중,-0.44,중,0.11,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 22,앳드맹,기타,25FW,메타_전환,2025-09-23,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-2,20221,2375,219,0,0,9.22,92.0,0.0,0.0,0.0,1.22,상,1.95,상,3.07,상,-0.34,중,-0.31,중,1.16,상,-0.58,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 22,앳드맹,기타,25FW,메타_전환,2025-09-23,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-3,27447,3477,284,0,0,8.17,97.0,0.0,0.0,0.0,1.9,상,3.13,상,4.13,상,-0.34,중,-0.31,중,0.92,중,-0.57,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 22,앳드맹,기타,25FW,메타_전환,2025-09-24,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-2,18864,2737,207,0,0,7.56,91.0,0.0,0.0,0.0,1.09,상,2.33,상,2.87,상,-0.34,중,-0.31,중,0.78,중,-0.58,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 22,앳드맹,기타,25FW,메타_전환,2025-09-24,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-3,23633,2560,239,0,0,9.34,99.0,0.0,0.0,0.0,1.54,상,2.15,상,3.4,상,-0.34,중,-0.31,중,1.19,상,-0.57,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 22,앳드맹,기타,25FW,메타_전환,2025-09-25,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-2,20160,2536,200,0,0,7.89,101.0,0.0,0.0,0.0,1.21,상,2.12,상,2.76,상,-0.34,중,-0.31,중,0.86,중,-0.56,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 22,앳드맹,기타,25FW,메타_전환,2025-09-25,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-3,24819,2482,236,0,0,9.51,105.0,0.0,0.0,0.0,1.65,상,2.06,상,3.35,상,-0.34,중,-0.31,중,1.23,상,-0.55,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 22,앳드맹,기타,25FW,메타_전환,2025-09-26,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-2,20987,3077,223,0,0,7.25,94.0,0.0,0.0,0.0,1.29,상,2.7,상,3.13,상,-0.34,중,-0.31,중,0.71,중,-0.58,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 22,앳드맹,기타,25FW,메타_전환,2025-09-26,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-3,23595,3096,244,0,0,7.88,97.0,0.0,0.0,0.0,1.54,상,2.72,상,3.48,상,-0.34,중,-0.31,중,0.86,중,-0.57,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 22,앳드맹,기타,25FW,메타_전환,2025-09-27,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-2,20479,3407,240,0,0,7.04,85.0,0.0,0.0,0.0,1.24,상,3.05,상,3.41,상,-0.34,중,-0.31,중,0.67,중,-0.6,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 22,앳드맹,기타,25FW,메타_전환,2025-09-27,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-3,24954,3316,278,0,0,8.38,90.0,0.0,0.0,0.0,1.67,상,2.95,상,4.03,상,-0.34,중,-0.31,중,0.97,중,-0.59,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 22,앳드맹,기타,25FW,메타_전환,2025-09-28,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-2,20866,3443,245,0,0,7.12,85.0,0.0,0.0,0.0,1.28,상,3.09,상,3.49,상,-0.34,중,-0.31,중,0.68,중,-0.6,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 22,앳드맹,기타,25FW,메타_전환,2025-09-28,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-3,25658,3263,282,0,0,8.64,91.0,0.0,0.0,0.0,1.73,상,2.9,상,4.1,상,-0.34,중,-0.31,중,1.03,상,-0.58,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 29,앳드맹,기타,25FW,메타_전환,2025-09-29,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-2,20607,2583,222,0,0,8.59,93.0,0.0,0.0,0.0,1.25,상,2.17,상,3.12,상,-0.34,중,-0.31,중,1.02,상,-0.58,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 29,앳드맹,기타,25FW,메타_전환,2025-09-29,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-3,24383,2979,233,0,0,7.82,105.0,0.0,0.0,0.0,1.61,상,2.59,상,3.3,상,-0.34,중,-0.31,중,0.84,중,-0.55,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 29,앳드맹,기타,25FW,메타_전환,2025-09-30,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-2,19499,2570,199,0,0,7.74,98.0,0.0,0.0,0.0,1.15,상,2.16,상,2.74,상,-0.34,중,-0.31,중,0.83,중,-0.57,중,-0.35,중,-0.16,중,-0.16,중
2025. 9. 1,2025. 9. 29,앳드맹,기타,25FW,메타_전환,2025-09-30,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-3,25382,3032,214,0,0,7.06,119.0,0.0,0.0,0.0,1.71,상,2.65,상,2.99,상,-0.34,중,-0.31,중,0.67,중,-0.52,중,-0.35,중,-0.16,중,-0.16,중
2025. 10. 1,2025. 9. 29,앳드맹,기타,25FW,메타_전환,2025-10-01,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-2,19768,2253,213,0,0,9.45,93.0,0.0,0.0,0.0,1.17,상,1.82,상,2.97,상,-0.34,중,-0.31,중,1.21,상,-0.58,중,-0.35,중,-0.16,중,-0.16,중
2025. 10. 1,2025. 9. 29,앳드맹,기타,25FW,메타_전환,2025-10-01,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-3,24267,2347,221,0,0,9.42,110.0,0.0,0.0,0.0,1.6,상,1.92,상,3.1,상,-0.34,중,-0.31,중,1.21,상,-0.54,중,-0.35,중,-0.16,중,-0.16,중
2025. 10. 1,2025. 9. 29,앳드맹,기타,25FW,메타_전환,2025-10-02,OUTCOME_SALES,25FW,25FW 1st SALE,19364,1682,316,0,0,18.79,61.0,0.0,0.0,0.0,1.13,상,1.21,상,4.65,상,-0.34,중,-0.31,중,3.33,상,-0.65,중,-0.35,중,-0.16,중,-0.16,중
2025. 10. 1,2025. 9. 29,앳드맹,기타,25FW,메타_전환,2025-10-02,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-2,19270,1903,117,0,0,6.15,165.0,0.0,0.0,0.0,1.13,상,1.44,상,1.4,상,-0.34,중,-0.31,중,0.46,중,-0.41,중,-0.35,중,-0.16,중,-0.16,중
2025. 10. 1,2025. 9. 29,앳드맹,기타,25FW,메타_전환,2025-10-02,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-3,25770,2540,139,0,0,5.47,185.0,0.0,0.0,0.0,1.74,상,2.12,상,1.76,상,-0.34,중,-0.31,중,0.31,중,-0.36,중,-0.35,중,-0.16,중,-0.16,중
2025. 10. 1,2025. 9. 29,앳드맹,기타,25FW,메타_전환,2025-10-03,OUTCOME_SALES,25FW,25FW 1st SALE,21624,2062,371,0,0,17.99,58.0,0.0,0.0,0.0,1.35,상,1.61,상,5.55,상,-0.34,중,-0.31,중,3.15,상,-0.66,중,-0.35,중,-0.16,중,-0.16,중
2025. 10. 1,2025. 9. 29,앳드맹,기타,25FW,메타_전환,2025-10-03,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-2,21000,2173,151,0,0,6.95,139.0,0.0,0.0,0.0,1.29,상,1.73,상,1.96,상,-0.34,중,-0.31,중,0.65,중,-0.47,중,-0.35,중,-0.16,중,-0.16,중
2025. 10. 1,2025. 9. 29,앳드맹,기타,25FW,메타_전환,2025-10-03,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-3,27708,3926,194,0,0,4.94,143.0,0.0,0.0,0.0,1.93,상,3.61,상,2.66,상,-0.34,중,-0.31,중,0.19,중,-0.46,중,-0.35,중,-0.16,중,-0.16,중
2025. 10. 1,2025. 9. 29,앳드맹,기타,25FW,메타_전환,2025-10-04,OUTCOME_SALES,25FW,25FW 1st SALE,19438,1963,340,0,0,17.32,57.0,0.0,0.0,0.0,1.14,상,1.51,상,5.05,상,-0.34,중,-0.31,중,3.0,상,-0.66,중,-0.35,중,-0.16,중,-0.16,중
2025. 10. 1,2025. 9. 29,앳드맹,기타,25FW,메타_전환,2025-10-04,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-2,11345,1415,87,0,0,6.15,130.0,0.0,0.0,0.0,0.37,중,0.92,중,0.91,중,-0.34,중,-0.31,중,0.46,중,-0.49,중,-0.35,중,-0.16,중,-0.16,중
2025. 10. 1,2025. 9. 29,앳드맹,기타,25FW,메타_전환,2025-10-04,OUTCOME_SALES,새 판매 캠페인,25FW 1ST SALE-3,21624,4044,167,0,0,4.13,129.0,0.0,0.0,0.0,1.35,상,3.73,상,2.22,상,-0.34,중,-0.31,중,0.01,중,-0.49,중,-0.35,중,-0.16,중,-0.16,중
