월,주,일,광고세트,기기유형,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,기기유형_통합
2025-11,2025-11-10/2025-11-16,2025-11-15,발매트-데이지-2554-여성,Android Tablet,메타_전환,타겟팅,기타,기타,기타,1.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-15,발매트-데이지-2554-여성,Desktop,메타_전환,타겟팅,기타,기타,기타,16.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-15,발매트-데이지-2554-여성,iPad,메타_전환,타겟팅,기타,기타,기타,25.0,3.0,0.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-15,발매트-데이지-2554-여성,iPhone,메타_전환,타겟팅,기타,기타,기타,22528.0,1655.0,22.0,1.0,29600.0,131.39204545454547,22528.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-15,발매트-토마토-1844-여성,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,21305.0,694.0,16.0,3.0,95900.0,450.1290776812954,7101.666666666667,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-15,발매트-토마토-1844-여성,Android Tablet,메타_전환,타겟팅,기타,기타,기타,7.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-15,발매트-토마토-1844-여성,Desktop,메타_전환,타겟팅,기타,기타,기타,4.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-15,발매트-토마토-1844-여성,iPad,메타_전환,타겟팅,기타,기타,기타,13.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-15,발매트-토마토-1844-여성,iPhone,메타_전환,타겟팅,기타,기타,기타,18140.0,1049.0,28.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-15,쇼핑캠페인-러그_발매트_로브_룸슈즈,Computers,구분필요,리타겟팅,기타,기타,기타,1134.0,70.0,1.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-15,쇼핑캠페인-러그_발매트_로브_룸슈즈,Mobile phones,구분필요,리타겟팅,기타,기타,기타,2003.0,372.0,2.0,0.0,0.0,0.0,0.0,모바일
2025-11,2025-11-10/2025-11-16,2025-11-15,쇼핑캠페인-러그_발매트_로브_룸슈즈,Tablets,구분필요,리타겟팅,기타,기타,기타,0.0,31.0,0.0,0.0,0.0,0.0,0.0,모바일
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-로브-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,27157.0,985.0,42.0,1.0,56800.0,209.15417756011342,27157.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-로브-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,40.0,3.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-로브-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,11.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-로브-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,19925.0,915.0,39.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-부클-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,20739.0,900.0,26.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-부클-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,33.0,3.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-부클-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,19.0,7.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-부클-1865,iPad,메타_전환,타겟팅,기타,기타,기타,47.0,4.0,0.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-부클-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,30124.0,2573.0,53.0,4.0,223800.0,742.9292258664188,7531.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-토마토앞치마-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,0.0,0.0,0.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-패드하우스-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,15445.0,1733.0,28.0,1.0,29900.0,193.5901586273875,15445.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-패드하우스-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,3.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-패드하우스-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,85.0,21.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-패드하우스-1865,iPad,메타_전환,타겟팅,기타,기타,기타,210.0,47.0,2.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-패드하우스-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,63604.0,10868.0,163.0,3.0,87400.0,137.41274133702285,21201.333333333332,애플
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-홀리데이_오버핏_파자마-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,12211.0,270.0,11.0,1.0,51800.0,424.2076815985587,12211.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-홀리데이_오버핏_파자마-1865,iPad,메타_전환,타겟팅,기타,기타,기타,57.0,3.0,0.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-15,신제품-홀리데이_오버핏_파자마-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,11420.0,413.0,21.0,1.0,29800.0,260.94570928196146,11420.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-15,전제품-어드밴티지-2554,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,24868.0,2491.0,40.0,1.0,39600.0,159.24079137847838,24868.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-15,전제품-어드밴티지-2554,Android Tablet,메타_전환,타겟팅,기타,기타,기타,10.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-15,전제품-어드밴티지-2554,Desktop,메타_전환,타겟팅,기타,기타,기타,134.0,35.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-15,전제품-어드밴티지-2554,iPad,메타_전환,타겟팅,기타,기타,기타,377.0,82.0,1.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-15,전제품-어드밴티지-2554,iPhone,메타_전환,타겟팅,기타,기타,기타,96010.0,17883.0,232.0,2.0,59600.0,62.07686699302156,48005.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-15,호랑이러그-2554,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,21523.0,1673.0,38.0,3.0,114500.0,531.9890349858291,7174.333333333333,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-15,호랑이러그-2554,Android Tablet,메타_전환,타겟팅,기타,기타,기타,118.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-15,호랑이러그-2554,Desktop,메타_전환,타겟팅,기타,기타,기타,144.0,10.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-15,호랑이러그-2554,iPhone,메타_전환,타겟팅,기타,기타,기타,16070.0,1824.0,29.0,1.0,29800.0,185.43870566272557,16070.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,1번째 애셋 그룹,Computers,구분필요,리타겟팅,기타,기타,기타,728.31,955.0,5.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-16,1번째 애셋 그룹,Mobile phones,구분필요,리타겟팅,기타,기타,기타,13955.12,3481.0,46.0,0.0,0.0,0.0,0.0,모바일
2025-11,2025-11-10/2025-11-16,2025-11-16,1번째 애셋 그룹,TV screens,구분필요,리타겟팅,기타,기타,기타,3.68,2.0,0.0,0.0,0.0,0.0,0.0,TV
2025-11,2025-11-10/2025-11-16,2025-11-16,1번째 애셋 그룹,Tablets,구분필요,리타겟팅,기타,기타,기타,24.79,36.0,0.0,0.0,0.0,0.0,0.0,모바일
2025-11,2025-11-10/2025-11-16,2025-11-16,디맨드젠-러그_매트_로브_룸슈즈,Computers,구글_디맨드젠,리타겟팅,기타,기타,기타,639.16,1644.0,3.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-16,디맨드젠-러그_매트_로브_룸슈즈,Mobile phones,구글_디맨드젠,리타겟팅,기타,기타,기타,33407.92,16447.0,151.0,0.0,0.0,0.0,0.0,모바일
2025-11,2025-11-10/2025-11-16,2025-11-16,디맨드젠-러그_매트_로브_룸슈즈,Tablets,구글_디맨드젠,리타겟팅,기타,기타,기타,1366.65,344.0,5.0,0.0,0.0,0.0,0.0,모바일
2025-11,2025-11-10/2025-11-16,2025-11-16,룸슈즈-2554,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,82410.0,3376.0,93.0,6.0,277000.0,336.1242567649557,13735.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,룸슈즈-2554,Android Tablet,메타_전환,타겟팅,기타,기타,기타,66.0,3.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,룸슈즈-2554,Desktop,메타_전환,타겟팅,기타,기타,기타,45.0,3.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-16,룸슈즈-2554,iPad,메타_전환,타겟팅,기타,기타,기타,186.0,8.0,0.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,룸슈즈-2554,iPhone,메타_전환,타겟팅,기타,기타,기타,52790.0,4061.0,88.0,8.0,252200.0,477.74199659026334,6598.75,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,발매트-데이지-2554-여성,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,64530.0,3244.0,66.0,3.0,84200.0,130.48194638152796,21510.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,발매트-데이지-2554-여성,Android Tablet,메타_전환,타겟팅,기타,기타,기타,18.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,발매트-데이지-2554-여성,Desktop,메타_전환,타겟팅,기타,기타,기타,6.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-16,발매트-데이지-2554-여성,iPad,메타_전환,타겟팅,기타,기타,기타,6.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,발매트-데이지-2554-여성,iPhone,메타_전환,타겟팅,기타,기타,기타,26189.0,1901.0,29.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,발매트-토마토-1844-여성,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,23336.0,774.0,29.0,1.0,39600.0,169.69489201234146,23336.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,발매트-토마토-1844-여성,Desktop,메타_전환,타겟팅,기타,기타,기타,1.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-16,발매트-토마토-1844-여성,iPad,메타_전환,타겟팅,기타,기타,기타,39.0,1.0,0.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,발매트-토마토-1844-여성,iPhone,메타_전환,타겟팅,기타,기타,기타,17578.0,1116.0,30.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,쇼핑캠페인-러그_발매트_로브_룸슈즈,Computers,구분필요,리타겟팅,기타,기타,기타,1474.0,212.0,2.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-16,쇼핑캠페인-러그_발매트_로브_룸슈즈,Mobile phones,구분필요,리타겟팅,기타,기타,기타,3876.0,1148.0,5.0,0.0,0.0,0.0,0.0,모바일
2025-11,2025-11-10/2025-11-16,2025-11-16,쇼핑캠페인-러그_발매트_로브_룸슈즈,Tablets,구분필요,리타겟팅,기타,기타,기타,0.0,97.0,0.0,0.0,0.0,0.0,0.0,모바일
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-로브-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,34727.0,978.0,51.0,1.0,59800.0,172.20030523799926,34727.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-로브-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,70.0,3.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-로브-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,44.0,4.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-로브-1865,iPad,메타_전환,타겟팅,기타,기타,기타,350.0,6.0,0.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-로브-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,19414.0,854.0,41.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-부클-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,26474.0,1072.0,24.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-부클-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,12.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-부클-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,5.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-부클-1865,iPad,메타_전환,타겟팅,기타,기타,기타,86.0,6.0,1.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-부클-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,38061.0,2874.0,46.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-패드하우스-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,14136.0,1784.0,32.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-패드하우스-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,6.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-패드하우스-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,181.0,43.0,1.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-패드하우스-1865,iPad,메타_전환,타겟팅,기타,기타,기타,220.0,55.0,1.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-패드하우스-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,74059.0,13958.0,204.0,3.0,89400.0,120.71456541406175,24686.333333333332,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-홀리데이_오버핏_파자마-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,16376.0,347.0,18.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-홀리데이_오버핏_파자마-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,2.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-홀리데이_오버핏_파자마-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,15.0,2.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-홀리데이_오버핏_파자마-1865,iPad,메타_전환,타겟팅,기타,기타,기타,590.0,4.0,1.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,신제품-홀리데이_오버핏_파자마-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,13081.0,558.0,12.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,전제품-어드밴티지-2554,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,17463.0,2154.0,37.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,전제품-어드밴티지-2554,Android Tablet,메타_전환,타겟팅,기타,기타,기타,14.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,전제품-어드밴티지-2554,Desktop,메타_전환,타겟팅,기타,기타,기타,172.0,28.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-16,전제품-어드밴티지-2554,iPad,메타_전환,타겟팅,기타,기타,기타,346.0,92.0,3.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,전제품-어드밴티지-2554,iPhone,메타_전환,타겟팅,기타,기타,기타,110264.0,22213.0,291.0,2.0,59600.0,54.052093158238414,55132.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,호랑이러그-2554,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,27023.0,2653.0,51.0,2.0,114700.0,424.45324353328647,13511.5,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,호랑이러그-2554,Android Tablet,메타_전환,타겟팅,기타,기타,기타,5.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-10/2025-11-16,2025-11-16,호랑이러그-2554,Desktop,메타_전환,타겟팅,기타,기타,기타,65.0,13.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-10/2025-11-16,2025-11-16,호랑이러그-2554,iPad,메타_전환,타겟팅,기타,기타,기타,52.0,4.0,0.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-10/2025-11-16,2025-11-16,호랑이러그-2554,iPhone,메타_전환,타겟팅,기타,기타,기타,18260.0,2586.0,43.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-17/2025-11-23,2025-11-17,1번째 애셋 그룹,Computers,구분필요,리타겟팅,기타,기타,기타,2900.13,2454.0,16.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-17/2025-11-23,2025-11-17,1번째 애셋 그룹,Mobile phones,구분필요,리타겟팅,기타,기타,기타,14632.48,2201.0,40.0,1.0,29600.0,202.28970072058874,14632.48,모바일
2025-11,2025-11-17/2025-11-23,2025-11-17,1번째 애셋 그룹,TV screens,구분필요,리타겟팅,기타,기타,기타,1.32,1.0,0.0,0.0,0.0,0.0,0.0,TV
2025-11,2025-11-17/2025-11-23,2025-11-17,1번째 애셋 그룹,Tablets,구분필요,리타겟팅,기타,기타,기타,3.17,22.0,0.0,0.0,0.0,0.0,0.0,모바일
2025-11,2025-11-17/2025-11-23,2025-11-17,디맨드젠-러그_매트_로브_룸슈즈,Computers,구글_디맨드젠,리타겟팅,기타,기타,기타,26.13,77.0,1.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-17/2025-11-23,2025-11-17,디맨드젠-러그_매트_로브_룸슈즈,Mobile phones,구글_디맨드젠,리타겟팅,기타,기타,기타,5423.3,1111.0,13.0,0.0,0.0,0.0,0.0,모바일
2025-11,2025-11-17/2025-11-23,2025-11-17,디맨드젠-러그_매트_로브_룸슈즈,Tablets,구글_디맨드젠,리타겟팅,기타,기타,기타,390.98999999999995,23.0,1.0,0.0,0.0,0.0,0.0,모바일
2025-11,2025-11-17/2025-11-23,2025-11-17,룸슈즈-2554,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,86874.0,3787.0,75.0,3.0,92300.0,106.2458272900983,28958.0,안드로이드
2025-11,2025-11-17/2025-11-23,2025-11-17,룸슈즈-2554,Android Tablet,메타_전환,타겟팅,기타,기타,기타,65.0,3.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-17/2025-11-23,2025-11-17,룸슈즈-2554,Desktop,메타_전환,타겟팅,기타,기타,기타,352.0,26.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-17/2025-11-23,2025-11-17,룸슈즈-2554,iPad,메타_전환,타겟팅,기타,기타,기타,75.0,10.0,0.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-17/2025-11-23,2025-11-17,룸슈즈-2554,iPhone,메타_전환,타겟팅,기타,기타,기타,65229.0,4696.0,68.0,4.0,149000.0,228.4260068374496,16307.25,애플
2025-11,2025-11-17/2025-11-23,2025-11-17,발매트-데이지-2554-여성,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,56541.0,3412.0,55.0,4.0,113600.0,200.91614934295467,14135.25,안드로이드
2025-11,2025-11-17/2025-11-23,2025-11-17,발매트-데이지-2554-여성,Desktop,메타_전환,타겟팅,기타,기타,기타,129.0,7.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-17/2025-11-23,2025-11-17,발매트-데이지-2554-여성,iPad,메타_전환,타겟팅,기타,기타,기타,82.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-17/2025-11-23,2025-11-17,발매트-데이지-2554-여성,iPhone,메타_전환,타겟팅,기타,기타,기타,26233.0,1981.0,27.0,1.0,39600.0,150.9549041283879,26233.0,애플
2025-11,2025-11-17/2025-11-23,2025-11-17,발매트-토마토-1844-여성,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,23188.0,844.0,30.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-17/2025-11-23,2025-11-17,발매트-토마토-1844-여성,Desktop,메타_전환,타겟팅,기타,기타,기타,92.0,12.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-17/2025-11-23,2025-11-17,발매트-토마토-1844-여성,iPad,메타_전환,타겟팅,기타,기타,기타,4.0,1.0,0.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-17/2025-11-23,2025-11-17,발매트-토마토-1844-여성,iPhone,메타_전환,타겟팅,기타,기타,기타,18159.0,1293.0,22.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-17/2025-11-23,2025-11-17,쇼핑캠페인-러그_발매트_로브_룸슈즈,Computers,구분필요,리타겟팅,기타,기타,기타,0.0,12.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-17/2025-11-23,2025-11-17,쇼핑캠페인-러그_발매트_로브_룸슈즈,Mobile phones,구분필요,리타겟팅,기타,기타,기타,453.0,180.0,1.0,0.0,0.0,0.0,0.0,모바일
2025-11,2025-11-17/2025-11-23,2025-11-17,쇼핑캠페인-러그_발매트_로브_룸슈즈,Tablets,구분필요,리타겟팅,기타,기타,기타,0.0,10.0,0.0,0.0,0.0,0.0,0.0,모바일
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-로브-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,37890.0,694.0,28.0,1.0,59800.0,157.82528371602004,37890.0,안드로이드
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-로브-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,116.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-로브-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,247.0,12.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-로브-1865,iPad,메타_전환,타겟팅,기타,기타,기타,61.0,4.0,0.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-로브-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,16306.0,516.0,35.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-부클-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,22701.0,698.0,30.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-부클-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,4.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-부클-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,313.0,13.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-부클-1865,iPad,메타_전환,타겟팅,기타,기타,기타,39.0,3.0,0.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-부클-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,22137.0,1409.0,41.0,1.0,36800.0,166.2375208926232,22137.0,애플
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-패드하우스-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,11579.0,1376.0,26.0,1.0,29800.0,257.362466534243,11579.0,안드로이드
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-패드하우스-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,62.0,9.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-패드하우스-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,583.0,112.0,1.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-패드하우스-1865,iPad,메타_전환,타겟팅,기타,기타,기타,458.0,123.0,2.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-패드하우스-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,64972.0,11118.0,159.0,4.0,132962.0,204.64507787970203,16243.0,애플
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-홀리데이_오버핏_파자마-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,11766.0,258.0,6.0,0.0,0.0,0.0,0.0,안드로이드
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-홀리데이_오버핏_파자마-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,8.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-홀리데이_오버핏_파자마-1865,iPad,메타_전환,타겟팅,기타,기타,기타,438.0,3.0,0.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-17/2025-11-23,2025-11-17,신제품-홀리데이_오버핏_파자마-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,13071.0,367.0,8.0,0.0,0.0,0.0,0.0,애플
2025-11,2025-11-17/2025-11-23,2025-11-17,전제품-어드밴티지-2554,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,44445.0,2305.0,48.0,1.0,36800.0,82.79896501293734,44445.0,안드로이드
2025-11,2025-11-17/2025-11-23,2025-11-17,전제품-어드밴티지-2554,Android Tablet,메타_전환,타겟팅,기타,기타,기타,42.0,8.0,0.0,0.0,0.0,0.0,0.0,안드로이드
