광고세트,연령,성별,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,링크클릭,전환수,전환값,ROAS,CPA
데이지-1865-여성-구매60일제외,18-24,Female,메타_전환,타겟팅,기존제품,발매트,기타,362408.0,33307,407.0,21.0,629000.0,173.5612900377475,17257.52380952381
데이지-1865-여성-구매60일제외,25-34,Female,메타_전환,타겟팅,기존제품,발매트,기타,5563566.0,353657,5504.0,412.0,13048368.0,234.53245634184984,13503.800970873786
데이지-1865-여성-구매60일제외,35-44,Female,메타_전환,타겟팅,기존제품,발매트,기타,9136250.0,375097,7995.0,638.0,21001044.0,229.8650321521412,14320.141065830721
데이지-1865-여성-구매60일제외,45-54,Female,메타_전환,타겟팅,기존제품,발매트,기타,4552822.0,139798,4199.0,299.0,10153612.0,223.0179875250998,15226.829431438127
데이지-1865-여성-구매60일제외,55-64,Female,메타_전환,타겟팅,기존제품,발매트,기타,834184.0,21052,954.0,52.0,1501400.0,179.98427205508617,16042.0
데이지-1865-여성-구매60일제외,65+,Female,메타_전환,타겟팅,기존제품,발매트,기타,86555.0,3014,127.0,6.0,168280.0,194.41973311767086,14425.833333333334
데이지-1865-여성-구매60일제외,Unknown,Female,메타_전환,타겟팅,기존제품,발매트,기타,320.0,1,0.0,0.0,0.0,0.0,0.0
데이지-1865-여성-구매60일제외,Unknown,Unknown,메타_전환,타겟팅,기존제품,발매트,기타,0.0,0,0.0,3.0,103651.0,0.0,0.0
룸슈즈-2554,18-24,Female,메타_전환,타겟팅,기존제품,룸슈즈,기타,14595.0,1162,26.0,2.0,113200.0,775.608084960603,7297.5
룸슈즈-2554,18-24,Male,메타_전환,타겟팅,기존제품,룸슈즈,기타,6348.0,773,15.0,0.0,0.0,0.0,0.0
룸슈즈-2554,18-24,Unknown,메타_전환,타겟팅,기존제품,룸슈즈,기타,25.0,6,0.0,0.0,0.0,0.0,0.0
룸슈즈-2554,25-34,Female,메타_전환,타겟팅,기존제품,룸슈즈,기타,165510.0,11230,211.0,9.0,255200.0,154.1900791492961,18390.0
룸슈즈-2554,25-34,Male,메타_전환,타겟팅,기존제품,룸슈즈,기타,66725.0,6569,90.0,3.0,89400.0,133.98276508055451,22241.666666666668
룸슈즈-2554,25-34,Unknown,메타_전환,타겟팅,기존제품,룸슈즈,기타,380.0,40,2.0,0.0,0.0,0.0,0.0
룸슈즈-2554,35-44,Female,메타_전환,타겟팅,기존제품,룸슈즈,기타,278630.0,12091,318.0,15.0,537000.0,192.72870832286543,18575.333333333332
룸슈즈-2554,35-44,Male,메타_전환,타겟팅,기존제품,룸슈즈,기타,69580.0,4456,73.0,4.0,197400.0,283.70221327967806,17395.0
룸슈즈-2554,35-44,Unknown,메타_전환,타겟팅,기존제품,룸슈즈,기타,947.0,25,1.0,0.0,0.0,0.0,0.0
룸슈즈-2554,45-54,Female,메타_전환,타겟팅,기존제품,룸슈즈,기타,311999.0,9170,285.0,20.0,777400.0,249.1674652803374,15599.95
룸슈즈-2554,45-54,Male,메타_전환,타겟팅,기존제품,룸슈즈,기타,42996.0,2197,59.0,5.0,175800.0,408.8752442087636,8599.2
룸슈즈-2554,45-54,Unknown,메타_전환,타겟팅,기존제품,룸슈즈,기타,729.0,25,0.0,0.0,0.0,0.0,0.0
룸슈즈-2554,55-64,Female,메타_전환,타겟팅,기존제품,룸슈즈,기타,100513.0,2615,81.0,5.0,185600.0,184.65273148746928,20102.6
룸슈즈-2554,55-64,Male,메타_전환,타겟팅,기존제품,룸슈즈,기타,18399.0,653,17.0,1.0,29800.0,161.96532420240231,18399.0
룸슈즈-2554,55-64,Unknown,메타_전환,타겟팅,기존제품,룸슈즈,기타,333.0,18,1.0,0.0,0.0,0.0,0.0
룸슈즈-2554,65+,Female,메타_전환,타겟팅,기존제품,룸슈즈,기타,9805.0,254,4.0,0.0,0.0,0.0,0.0
룸슈즈-2554,65+,Male,메타_전환,타겟팅,기존제품,룸슈즈,기타,2508.0,99,5.0,0.0,0.0,0.0,0.0
룸슈즈-2554,65+,Unknown,메타_전환,타겟팅,기존제품,룸슈즈,기타,2.0,1,0.0,0.0,0.0,0.0,0.0
룸슈즈-2554,Unknown,Unknown,메타_전환,타겟팅,기존제품,룸슈즈,기타,0.0,0,0.0,0.0,0.0,0.0,0.0
룸슈즈-유정-1865,18-24,Female,메타_전환,타겟팅,기존제품,룸슈즈,기타,49551.0,3684,43.0,4.0,161800.0,326.5322596920345,12387.75
룸슈즈-유정-1865,18-24,Male,메타_전환,타겟팅,기존제품,룸슈즈,기타,10417.0,1733,5.0,1.0,25700.0,246.7121052126332,10417.0
룸슈즈-유정-1865,18-24,Unknown,메타_전환,타겟팅,기존제품,룸슈즈,기타,502.0,38,0.0,0.0,0.0,0.0,0.0
룸슈즈-유정-1865,25-34,Female,메타_전환,타겟팅,기존제품,룸슈즈,기타,928906.0,54660,1031.0,65.0,2312230.0,248.91969693381247,14290.861538461539
룸슈즈-유정-1865,25-34,Male,메타_전환,타겟팅,기존제품,룸슈즈,기타,129906.0,10474,132.0,10.0,310264.0,238.83731313411235,12990.6
룸슈즈-유정-1865,25-34,Unknown,메타_전환,타겟팅,기존제품,룸슈즈,기타,1179.0,95,0.0,0.0,0.0,0.0,0.0
룸슈즈-유정-1865,35-44,Female,메타_전환,타겟팅,기존제품,룸슈즈,기타,1722220.0,67132,1700.0,100.0,3741038.0,217.22184157656977,17222.2
룸슈즈-유정-1865,35-44,Male,메타_전환,타겟팅,기존제품,룸슈즈,기타,192783.0,10720,206.0,6.0,187500.0,97.25961314016277,32130.5
룸슈즈-유정-1865,35-44,Unknown,메타_전환,타겟팅,기존제품,룸슈즈,기타,3148.0,158,3.0,0.0,0.0,0.0,0.0
룸슈즈-유정-1865,45-54,Female,메타_전환,타겟팅,기존제품,룸슈즈,기타,1423512.0,36484,1230.0,68.0,2977700.0,209.17983129049844,20934.0
룸슈즈-유정-1865,45-54,Male,메타_전환,타겟팅,기존제품,룸슈즈,기타,131426.0,4578,168.0,4.0,130520.0,99.31063868640908,32856.5
룸슈즈-유정-1865,45-54,Unknown,메타_전환,타겟팅,기존제품,룸슈즈,기타,4548.0,115,4.0,0.0,0.0,0.0,0.0
룸슈즈-유정-1865,55-64,Female,메타_전환,타겟팅,기존제품,룸슈즈,기타,316593.0,6611,281.0,12.0,410200.0,129.5669834772089,26382.75
룸슈즈-유정-1865,55-64,Male,메타_전환,타겟팅,기존제품,룸슈즈,기타,35441.0,1034,44.0,6.0,220400.0,621.878615163229,5906.833333333333
룸슈즈-유정-1865,55-64,Unknown,메타_전환,타겟팅,기존제품,룸슈즈,기타,3115.0,46,5.0,0.0,0.0,0.0,0.0
룸슈즈-유정-1865,65+,Female,메타_전환,타겟팅,기존제품,룸슈즈,기타,23906.0,565,33.0,4.0,149000.0,623.2744917593909,5976.5
룸슈즈-유정-1865,65+,Male,메타_전환,타겟팅,기존제품,룸슈즈,기타,3940.0,177,6.0,0.0,0.0,0.0,0.0
룸슈즈-유정-1865,65+,Unknown,메타_전환,타겟팅,기존제품,룸슈즈,기타,241.0,15,0.0,0.0,0.0,0.0,0.0
룸슈즈-유정-1865,Unknown,Unknown,메타_전환,타겟팅,기존제품,룸슈즈,기타,0.0,0,0.0,0.0,0.0,0.0,0.0
룸슈즈-현주-1865,18-24,Female,메타_전환,타겟팅,기존제품,룸슈즈,기타,124673.0,12413,123.0,8.0,292000.0,234.21270042431001,15584.125
룸슈즈-현주-1865,18-24,Male,메타_전환,타겟팅,기존제품,룸슈즈,기타,51844.0,6912,63.0,2.0,49700.0,95.86451662680349,25922.0
룸슈즈-현주-1865,18-24,Unknown,메타_전환,타겟팅,기존제품,룸슈즈,기타,631.0,66,1.0,0.0,0.0,0.0,0.0
룸슈즈-현주-1865,25-34,Female,메타_전환,타겟팅,기존제품,룸슈즈,기타,1619565.0,127152,1717.0,112.0,3754669.0,231.8319425277775,14460.401785714286
룸슈즈-현주-1865,25-34,Male,메타_전환,타겟팅,기존제품,룸슈즈,기타,481106.0,48523,503.0,36.0,1321600.0,274.7003778793031,13364.055555555555
룸슈즈-현주-1865,25-34,Unknown,메타_전환,타겟팅,기존제품,룸슈즈,기타,3891.0,226,0.0,0.0,0.0,0.0,0.0
룸슈즈-현주-1865,35-44,Female,메타_전환,타겟팅,기존제품,룸슈즈,기타,2573461.0,129936,2166.0,146.0,5360058.0,208.28207616124743,17626.445205479453
