월,주,일,목표,캠페인이름,광고세트,기기유형,플랫폼,기기플랫폼,연령,성별,비용,노출,링크클릭,전환수,전환값,타겟팅
2025-07-01,2025-07-28,2025-07-31,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,168,133,1,0,0,리타겟팅
2025-07-01,2025-07-28,2025-07-31,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,2,282,0,0,0,리타겟팅
2025-07-01,2025-07-28,2025-07-31,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"2,472",614,5,0,0,리타겟팅
2025-07-01,2025-07-28,2025-07-31,PERFORMANCE_MAX,-,2번째 애셋 그룹,TV screens,-,-,-,-,1,1,0,0,0,리타겟팅
2025-07-01,2025-07-28,2025-07-31,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,3,4,0,0,0,리타겟팅
2025-08-01,2025-07-28,2025-08-01,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"19,041",30379,30,1.515023,34644.6808,리타겟팅
2025-08-01,2025-07-28,2025-08-01,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"120,205",44124,316,5.490328,120627.8384,리타겟팅
2025-08-01,2025-07-28,2025-08-01,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,126,21,0,0,0,리타겟팅
2025-08-01,2025-07-28,2025-08-01,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,659,153,2,0,0,리타겟팅
2025-08-01,2025-07-28,2025-08-01,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,"2,618",422,2,0,0,리타겟팅
2025-08-01,2025-07-28,2025-08-01,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"3,384",784,3,0,0,리타겟팅
2025-08-01,2025-07-28,2025-08-01,PERFORMANCE_MAX,-,2번째 애셋 그룹,TV screens,-,-,-,-,2,1,0,0,0,리타겟팅
2025-08-01,2025-07-28,2025-08-01,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,176,16,1,0,0,리타겟팅
2025-08-01,2025-07-28,2025-08-02,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"8,374",16696,10,1,17800,리타겟팅
2025-08-01,2025-07-28,2025-08-02,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"155,017",91541,538,9.979537,329794.2952,리타겟팅
2025-08-01,2025-07-28,2025-08-02,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,133,27,0,0,0,리타겟팅
2025-08-01,2025-07-28,2025-08-02,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,826,362,2,0,0,리타겟팅
2025-08-01,2025-07-28,2025-08-02,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,256,333,1,0,0,리타겟팅
2025-08-01,2025-07-28,2025-08-02,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"10,062",1328,19,1.996312,74308.5376,리타겟팅
2025-08-01,2025-07-28,2025-08-02,PERFORMANCE_MAX,-,2번째 애셋 그룹,TV screens,-,-,-,-,13,1,0,0,0,리타겟팅
2025-08-01,2025-07-28,2025-08-02,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,163,13,1,0,0,리타겟팅
2025-08-01,2025-07-28,2025-08-03,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"10,809",7640,14,0,0,리타겟팅
2025-08-01,2025-07-28,2025-08-03,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"143,091",67073,482,10,248100,리타겟팅
2025-08-01,2025-07-28,2025-08-03,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,132,17,1,0,0,리타겟팅
2025-08-01,2025-07-28,2025-08-03,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,430,331,2,3,77000,리타겟팅
2025-08-01,2025-07-28,2025-08-03,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,"1,264",183,1,0,0,리타겟팅
2025-08-01,2025-07-28,2025-08-03,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"6,312",1184,11,0,0,리타겟팅
2025-08-01,2025-07-28,2025-08-03,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,96,29,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-04,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"12,322",18392,27,3,68400,리타겟팅
2025-08-01,2025-08-04,2025-08-04,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"122,219",90518,430,13.996738,344613.3774,리타겟팅
2025-08-01,2025-08-04,2025-08-04,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,148,26,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-04,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,326,187,1,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-04,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,"1,157",245,1,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-04,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"5,119",1377,4,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-04,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,159,14,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-05,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"31,655",21408,33,10.666668,236300.0284,리타겟팅
2025-08-01,2025-08-04,2025-08-05,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"104,286",70775,358,11,245000,리타겟팅
2025-08-01,2025-08-04,2025-08-05,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,129,23,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-05,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,156,220,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-05,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,"1,679",275,2,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-05,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"6,751",1653,9,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-05,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,38,15,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-06,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"21,731",33476,31,2,39600,리타겟팅
2025-08-01,2025-08-04,2025-08-06,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"118,714",70624,414,2.296576,76738.4402,리타겟팅
2025-08-01,2025-08-04,2025-08-06,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,156,25,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-06,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,685,257,5,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-06,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,"1,479",333,1,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-06,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"4,814",2312,15,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-06,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,3,6,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-07,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"36,737",49263,39,11,408600,리타겟팅
2025-08-01,2025-08-04,2025-08-07,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"108,105",93980,442,2.394421,64181.6408,리타겟팅
2025-08-01,2025-08-04,2025-08-07,PERFORMANCE_MAX,-,1번째 애셋 그룹,OTHER,-,-,-,-,,1,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-07,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,268,11,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-07,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,162,230,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-07,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,"1,212",819,1,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-07,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"3,777",1659,10,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-07,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,29,8,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-08,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"20,329",43351,25,2.5,68800,리타겟팅
2025-08-01,2025-08-04,2025-08-08,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"113,277",151610,584,5.992467,146467.2716,리타겟팅
2025-08-01,2025-08-04,2025-08-08,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,6,2,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-08,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,79,198,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-08,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,"1,276",900,2,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-08,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"6,531",2505,12,1,17800,리타겟팅
2025-08-01,2025-08-04,2025-08-08,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,2,14,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-09,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"9,480",12715,11,1,15800,리타겟팅
2025-08-01,2025-08-04,2025-08-09,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"145,881",228001,863,9.824744,229053.6512,리타겟팅
2025-08-01,2025-08-04,2025-08-09,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,13,6,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-09,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,209,457,1,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-09,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,,182,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-09,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"3,362",2279,11,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-09,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,2,17,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-10,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"15,617",38343,27,1,17800,리타겟팅
2025-08-01,2025-08-04,2025-08-10,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"100,501",155306,594,3.052292,92806.4392,리타겟팅
2025-08-01,2025-08-04,2025-08-10,PERFORMANCE_MAX,-,1번째 애셋 그룹,OTHER,-,-,-,-,,1,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-10,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,1,12,0,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-10,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,156,295,1,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-10,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,934,376,2,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-10,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"5,393",1938,10,0,0,리타겟팅
2025-08-01,2025-08-04,2025-08-10,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,2,5,0,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-11,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"57,086",57355,46,3.5,110400,리타겟팅
2025-08-01,2025-08-11,2025-08-11,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"112,485",106201,419,12.775842,349073.7256,리타겟팅
2025-08-01,2025-08-11,2025-08-11,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,90,16,0,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-11,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,316,408,2,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-11,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,773,824,1,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-11,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"1,510",809,5,0,31.6128,리타겟팅
2025-08-01,2025-08-11,2025-08-11,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,5,3,0,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-12,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"36,163",33603,33,2.98916,95819.382,리타겟팅
2025-08-01,2025-08-11,2025-08-12,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"96,014",88898,415,7.487147,235018.6536,리타겟팅
2025-08-01,2025-08-11,2025-08-12,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,77,13,0,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-12,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,187,291,0,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-12,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,532,346,1,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-12,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,432,378,3,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-12,PERFORMANCE_MAX,-,2번째 애셋 그룹,TV screens,-,-,-,-,4,1,0,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-12,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,4,3,0,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-13,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"29,342",71570,38,6.688212,172567.6902,리타겟팅
2025-08-01,2025-08-11,2025-08-13,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"109,900",122771,423,7,166800,리타겟팅
2025-08-01,2025-08-11,2025-08-13,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,97,28,0,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-13,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,902,286,3,1,24800,리타겟팅
2025-08-01,2025-08-11,2025-08-13,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,976,539,1,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-13,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,864,518,2,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-13,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,14,3,0,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-14,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"53,928",80164,48,10,305800,리타겟팅
2025-08-01,2025-08-11,2025-08-14,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"94,533",126463,494,11.672931,354822.2122,리타겟팅
2025-08-01,2025-08-11,2025-08-14,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,,5,0,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-14,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,"1,505",301,4,1,17800,리타겟팅
2025-08-01,2025-08-11,2025-08-14,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,"1,375",402,1,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-14,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"1,079",300,4,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-14,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,,4,0,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-15,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"17,959",57873,29,1,17800,리타겟팅
2025-08-01,2025-08-11,2025-08-15,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"127,382",159957,671,7.02714,198251.2396,리타겟팅
2025-08-01,2025-08-11,2025-08-15,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,,10,0,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-15,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,402,342,3,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-15,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,959,267,1,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-15,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"2,058",580,6,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-15,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,185,6,1,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-16,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"37,672",82001,55,5.022878,190207.2284,리타겟팅
2025-08-01,2025-08-11,2025-08-16,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"165,140",169928,712,10.488025,282623.858,리타겟팅
2025-08-01,2025-08-11,2025-08-16,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,2,20,0,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-16,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,52,413,0,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-16,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,508,497,2,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-16,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"1,914",636,6,0.51344,15197.824,리타겟팅
2025-08-01,2025-08-11,2025-08-16,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,6,16,0,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-17,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"11,245",41752,22,2,45600,리타겟팅
2025-08-01,2025-08-11,2025-08-17,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"99,600",101615,468,8.000456,170834.9596,리타겟팅
2025-08-01,2025-08-11,2025-08-17,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,,8,0,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-17,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,"4,278",238,6,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-17,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,960,380,1,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-17,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"3,147",780,7,0,0,리타겟팅
2025-08-01,2025-08-11,2025-08-17,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,8,12,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-18,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"47,834",96436,48,2,66800,리타겟팅
2025-08-01,2025-08-18,2025-08-18,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"97,950",110537,414,2.489936,100382.7104,리타겟팅
2025-08-01,2025-08-18,2025-08-18,PERFORMANCE_MAX,-,1번째 애셋 그룹,OTHER,-,-,-,-,,1,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-18,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,31,13,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-18,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,49,222,1,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-18,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,"2,484",967,6,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-18,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"3,908",1294,10,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-18,PERFORMANCE_MAX,-,2번째 애셋 그룹,TV screens,-,-,-,-,7,2,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-18,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,16,8,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-19,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"26,069",59927,42,2.5,69800,리타겟팅
2025-08-01,2025-08-18,2025-08-19,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"68,068",51300,264,4,108800,리타겟팅
2025-08-01,2025-08-18,2025-08-19,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,8,7,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-19,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,125,116,1,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-19,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,159,635,1,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-19,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"40,947",6900,70,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-19,PERFORMANCE_MAX,-,2번째 애셋 그룹,TV screens,-,-,-,-,7,1,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-19,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,120,22,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-20,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"34,504",35364,32,3.5,93100,리타겟팅
2025-08-01,2025-08-18,2025-08-20,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"33,722",9929,106,2.007611,52225.2856,리타겟팅
2025-08-01,2025-08-18,2025-08-20,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,11,2,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-20,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,27,85,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-20,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,"1,617",553,3,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-20,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"69,643",11949,121,2.00308,40554.824,리타겟팅
2025-08-01,2025-08-18,2025-08-20,PERFORMANCE_MAX,-,2번째 애셋 그룹,TV screens,-,-,-,-,50,8,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-20,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,437,67,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-21,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"30,484",37867,27,3.470344,73123.8432,리타겟팅
2025-08-01,2025-08-18,2025-08-21,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"31,718",10013,79,0.998151,14799.1368,리타겟팅
2025-08-01,2025-08-18,2025-08-21,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,31,5,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-21,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,41,63,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-21,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,"3,661",895,2,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-21,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"83,727",14370,141,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-21,PERFORMANCE_MAX,-,2번째 애셋 그룹,TV screens,-,-,-,-,78,15,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-21,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,434,67,1,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-22,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"52,711",52828,40,2,91600,리타겟팅
2025-08-01,2025-08-18,2025-08-22,PERFORMANCE_MAX,-,1번째 애셋 그룹,Mobile phones,-,-,-,-,"41,344",17488,111,1,29600,리타겟팅
2025-08-01,2025-08-18,2025-08-22,PERFORMANCE_MAX,-,1번째 애셋 그룹,TV screens,-,-,-,-,90,19,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-22,PERFORMANCE_MAX,-,1번째 애셋 그룹,Tablets,-,-,-,-,951,83,2,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-22,PERFORMANCE_MAX,-,2번째 애셋 그룹,Computers,-,-,-,-,"8,172",1274,8,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-22,PERFORMANCE_MAX,-,2번째 애셋 그룹,Mobile phones,-,-,-,-,"43,113",6743,77,1,39600,리타겟팅
2025-08-01,2025-08-18,2025-08-22,PERFORMANCE_MAX,-,2번째 애셋 그룹,TV screens,-,-,-,-,63,11,0,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-22,PERFORMANCE_MAX,-,2번째 애셋 그룹,Tablets,-,-,-,-,160,22,1,0,0,리타겟팅
2025-08-01,2025-08-18,2025-08-23,PERFORMANCE_MAX,-,1번째 애셋 그룹,Computers,-,-,-,-,"7,698",14998,12,0,0,리타겟팅
