브랜드명,상품명,프로모션,유형구분,날짜,목표,캠페인,광고세트,소재이름,비용,노출,클릭,전환수,전환값,타겟팅 구분
기존제품,발매트,기타,구글_실적최대화,2025-06-03,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,34401.88744,6043,117,4,71200,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-03,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)_2025-05-19_18-37-00.png,0,401,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-03,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 로고 1_1(1200_1200).png,6079.204091,962,25,1,17800,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-03,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 로고 1_1(1200_1200)_2024-11-29_12-20-14.png,100.431791,152,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-03,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-3.png,0,1,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-03,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-4.png,0,58,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-03,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-5.png,100.431791,45,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-03,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[광고소재] 러닝래빗 단매트_화이트-1.png,0,3,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-03,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[광고소재] 러닝래빗 단매트_화이트.png,0,6,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-03,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[광고소재] 러닝래빗 단매트_화이트2.png,0,25,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-03,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[광고소재] 러닝래빗 장매트_블랙2.jpg,0,62,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-03,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[썸네일]장매트_토끼_B-1.png,6079.204091,796,25,1,17800,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-03,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[썸네일]장매트_토끼_B.png,0,4,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-03,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[썸네일]장매트_토끼_WB_1.png,0,6,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,973300.2604,353821,2170,59.264955,1717845.777,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-1.png,3735.586985,3240,5,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-2.png,2018.409022,2997,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-3.png,729.41296,1477,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-4.png,2731.073714,1791,3,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)1.png,15415.97243,12924,17,4,65200,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)_2024-11-29_12-20-15.png,1340.736933,1404,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200).png,30640.50322,16190,98,1.5,60600,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200)_2024-11-29_12-20-14.png,14959.44743,12125,25,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16.png,7842.944681,5801,31,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.9108.png,1468.556366,1271,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.png,3010.964387,1456,4,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15.png,0,138,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15_1.9108.png,866.181674,1344,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15_1.png,233.297833,31,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-1_2024-11-29_12-20-15.png,1779.215802,67,1,0.5,31000,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-2.png,252.334503,58,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-2_2024-11-29_12-20-15.png,357.374716,29,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-3_2024-11-29_12-20-15.png,1045.274062,62,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)2.png,353.976897,172,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)4.png,16789.50172,2864,53,1,29600,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)5.png,983.754522,225,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)_2024-11-29_12-20-15.png,2313.998175,465,11,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,4441.171687,3214,13,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)_2025-05-19_18-37-00.png,0,262,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 로고 1_1(1200_1200).png,124.160154,157,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 로고 1_1(1200_1200)_2024-11-29_12-20-14.png,0,129,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-4.png,0,19,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-5.png,0,22,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[광고소재] 러닝래빗 단매트_화이트-1.png,0,1,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[광고소재] 러닝래빗 단매트_화이트.png,0,3,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[광고소재] 러닝래빗 단매트_화이트2.png,0,7,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[광고소재] 러닝래빗 장매트_블랙2.jpg,0,102,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[썸네일]단매트_토끼_WB_1.png,0,1,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[썸네일]장매트_토끼_B-1.png,124.160154,61,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[썸네일]장매트_토끼_B.png,0,2,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-04,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[썸네일]장매트_토끼_WB_1.png,0,6,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,616957.9842,324154,1352,34.86086,896106.682,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-1.png,5134.438002,3986,6,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-2.png,3172.071383,6791,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-3.png,5063.848133,2084,4,1,25700,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-4.png,738.372407,2340,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)1.png,12514.4666,21155,18,3.772172,98261.3364,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)_2024-11-29_12-20-15.png,559.037784,1984,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200).png,32693.86572,18439,94,2.5,78400,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200)_2024-11-29_12-20-14.png,8620.453066,13071,11,2.772172,76561.3364,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16.png,426.819498,209,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.9108.png,3314.084763,2016,4,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.png,544.78148,253,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15.png,236.869652,28,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15_1.9108.png,427.239001,1917,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15_1.png,438.029895,64,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-1_2024-11-29_12-20-15.png,671.987735,88,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-2.png,678.225984,101,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-2_2024-11-29_12-20-15.png,538.978803,66,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-3_2024-11-29_12-20-15.png,586.321497,82,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)2.png,411.416223,120,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)4.png,19658.58848,4008,73,1.5,48800,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)5.png,613.448927,135,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)_2024-11-29_12-20-15.png,4298.317252,464,7,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,4100.201941,1766,8,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)_2025-05-19_18-37-00.png,495,173,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 로고 1_1(1200_1200).png,171.647625,102,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 로고 1_1(1200_1200)_2024-11-29_12-20-14.png,0,117,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-4.png,0,3,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-5.png,0,3,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[광고소재] 러닝래빗 단매트_화이트.png,0,9,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[광고소재] 러닝래빗 단매트_화이트2.png,0,33,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[광고소재] 러닝래빗 장매트_블랙2.jpg,0,101,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[썸네일]장매트_토끼_B-1.png,171.647625,21,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[썸네일]장매트_토끼_B.png,0,4,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-05,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[썸네일]장매트_토끼_WB_1.png,0,3,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,887730.1279,291942,2553,77.051525,2101201.482,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-1.png,1532.147381,1095,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-2.png,773.325473,1732,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-3.png,58.322208,467,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-4.png,415.709195,458,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)1.png,12141.06261,5107,13,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)_2024-11-29_12-20-15.png,726.743484,481,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200).png,39443.06761,9735,152,3,84000,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200)_2024-11-29_12-20-14.png,3944.618341,3229,8,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16.png,526.895814,200,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.9108.png,2985.140995,378,3,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.png,257.953496,180,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15.png,544.231455,80,3,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15_1.9108.png,3.894503,405,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15_1.png,0,18,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-1_2024-11-29_12-20-15.png,24.643527,42,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-2.png,413.579044,24,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-2_2024-11-29_12-20-15.png,46.010549,11,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-3_2024-11-29_12-20-15.png,32.153401,13,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)2.png,117.661222,61,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)4.png,30785.64041,6015,127,3,84000,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)5.png,361.923836,169,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)_2024-11-29_12-20-15.png,1734.311866,393,11,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,3950.458603,1943,9,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)_2025-05-19_18-37-00.png,0,163,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 로고 1_1(1200_1200).png,0,86,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 로고 1_1(1200_1200)_2024-11-29_12-20-14.png,572.15179,78,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-3.png,0,1,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-4.png,0,8,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-5.png,0,5,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[광고소재] 러닝래빗 단매트_화이트.png,0,4,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[광고소재] 러닝래빗 단매트_화이트2.png,0,9,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[광고소재] 러닝래빗 장매트_블랙2.jpg,572.15179,72,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[썸네일]단매트_토끼_WB_1.png,0,2,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[썸네일]장매트_토끼_B-1.png,0,29,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[썸네일]장매트_토끼_B.png,0,2,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-06,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,[썸네일]장매트_토끼_WB_1.png,0,1,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-06-07,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,802866.0578,168961,1655,31.65463,868779.922,타겟팅
