월,주,일,광고세트,연령,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,연령_통합,유형구분_통합
2025-08,2025-08-11/2025-08-17,2025-08-15,250814_EMMA_traffic,65+,구분필요,-,기타,기타,기타,880,29,2.0,0,0,0.0,0.0,440.0,65세 이상,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,18-24,구분필요,-,기타,기타,기타,833,28,3.0,0,0,0.0,0.0,277.6666666666667,19세 ~ 24세,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,25-34,구분필요,-,기타,기타,기타,8243,159,5.0,0,0,0.0,0.0,1648.6,25세 ~ 34세,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,35-44,구분필요,-,기타,기타,기타,8198,110,3.0,0,0,0.0,0.0,2732.6666666666665,35세 ~ 44세,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,45-54,구분필요,-,기타,기타,기타,1878,45,5.0,0,0,0.0,0.0,375.6,45세 ~ 54세,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,55-64,구분필요,-,기타,기타,기타,1300,34,9.0,0,0,0.0,0.0,144.44444444444446,55세 ~ 64세,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,65+,구분필요,-,기타,기타,기타,2623,18,2.0,0,0,0.0,0.0,1311.5,65세 이상,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,CPL최적화_250808_3055_EMMA_traffic,25-34,구분필요,-,기타,기타,기타,278,63,0.0,0,0,0.0,0.0,0.0,25세 ~ 34세,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,CPL최적화_250808_3055_EMMA_traffic,35-44,구분필요,-,기타,기타,기타,140,26,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,CPL최적화_250808_3055_EMMA_traffic,45-54,구분필요,-,기타,기타,기타,13,5,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,CPL최적화_250808_3055_EMMA_traffic,55-64,구분필요,-,기타,기타,기타,4,1,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,CPL최적화_250813_2560_EMMA 랜딩 테스트 _RT_video,18-24,구분필요,-,기타,기타,기타,699,18,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,CPL최적화_250813_2560_EMMA 랜딩 테스트 _RT_video,25-34,구분필요,-,기타,기타,기타,3925,84,6.0,0,0,0.0,0.0,654.1666666666666,25세 ~ 34세,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,CPL최적화_250813_2560_EMMA 랜딩 테스트 _RT_video,35-44,구분필요,-,기타,기타,기타,3790,82,15.0,0,0,0.0,0.0,252.66666666666666,35세 ~ 44세,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,CPL최적화_250813_2560_EMMA 랜딩 테스트 _RT_video,45-54,구분필요,-,기타,기타,기타,3653,50,17.0,0,0,0.0,0.0,214.88235294117646,45세 ~ 54세,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,CPL최적화_250813_2560_EMMA 랜딩 테스트 _RT_video,55-64,구분필요,-,기타,기타,기타,5468,32,9.0,0,0,0.0,0.0,607.5555555555555,55세 ~ 64세,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,CPL최적화_250813_2560_EMMA 랜딩 테스트 _RT_video,65+,구분필요,-,기타,기타,기타,1067,23,5.0,0,0,0.0,0.0,213.4,65세 이상,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,250814_EMMA 신규소재 2차_RT,18-24,구분필요,-,기타,기타,기타,2117,37,2.0,0,0,0.0,0.0,1058.5,19세 ~ 24세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,250814_EMMA 신규소재 2차_RT,25-34,구분필요,-,기타,기타,기타,9100,107,5.0,0,0,0.0,0.0,1820.0,25세 ~ 34세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,250814_EMMA 신규소재 2차_RT,35-44,구분필요,-,기타,기타,기타,5494,84,8.0,0,0,0.0,0.0,686.75,35세 ~ 44세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,250814_EMMA 신규소재 2차_RT,45-54,구분필요,-,기타,기타,기타,2986,46,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,250814_EMMA 신규소재 2차_RT,55-64,구분필요,-,기타,기타,기타,3931,53,6.0,0,0,0.0,0.0,655.1666666666666,55세 ~ 64세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,250814_EMMA 신규소재 2차_RT,65+,구분필요,-,기타,기타,기타,1278,49,4.0,0,0,0.0,0.0,319.5,65세 이상,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,250814_EMMA_traffic,18-24,구분필요,-,기타,기타,기타,437,80,5.0,0,0,0.0,0.0,87.4,19세 ~ 24세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,250814_EMMA_traffic,25-34,구분필요,-,기타,기타,기타,2094,313,12.0,0,0,0.0,0.0,174.5,25세 ~ 34세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,250814_EMMA_traffic,35-44,구분필요,-,기타,기타,기타,3607,346,17.0,0,0,0.0,0.0,212.1764705882353,35세 ~ 44세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,250814_EMMA_traffic,45-54,구분필요,-,기타,기타,기타,1145,182,3.0,0,0,0.0,0.0,381.6666666666667,45세 ~ 54세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,250814_EMMA_traffic,55-64,구분필요,-,기타,기타,기타,907,118,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,250814_EMMA_traffic,65+,구분필요,-,기타,기타,기타,613,89,4.0,0,0,0.0,0.0,153.25,65세 이상,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,18-24,구분필요,-,기타,기타,기타,2352,40,3.0,0,0,0.0,0.0,784.0,19세 ~ 24세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,25-34,구분필요,-,기타,기타,기타,4319,109,3.0,0,0,0.0,0.0,1439.6666666666667,25세 ~ 34세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,35-44,구분필요,-,기타,기타,기타,6710,66,8.0,0,0,0.0,0.0,838.75,35세 ~ 44세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,45-54,구분필요,-,기타,기타,기타,2052,31,3.0,0,0,0.0,0.0,684.0,45세 ~ 54세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,55-64,구분필요,-,기타,기타,기타,3392,79,1.0,0,0,0.0,0.0,3392.0,55세 ~ 64세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,65+,구분필요,-,기타,기타,기타,1574,41,4.0,0,0,0.0,0.0,393.5,65세 이상,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,CPL최적화_250808_3055_EMMA_traffic,25-34,구분필요,-,기타,기타,기타,385,161,2.0,0,0,0.0,0.0,192.5,25세 ~ 34세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,CPL최적화_250808_3055_EMMA_traffic,35-44,구분필요,-,기타,기타,기타,161,80,2.0,0,0,0.0,0.0,80.5,35세 ~ 44세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,CPL최적화_250808_3055_EMMA_traffic,45-54,구분필요,-,기타,기타,기타,59,19,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,CPL최적화_250808_3055_EMMA_traffic,55-64,구분필요,-,기타,기타,기타,183,30,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,250814_EMMA 신규소재 2차_RT,18-24,구분필요,-,기타,기타,기타,3241,65,3.0,0,0,0.0,0.0,1080.3333333333333,19세 ~ 24세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,250814_EMMA 신규소재 2차_RT,25-34,구분필요,-,기타,기타,기타,7061,139,4.0,0,0,0.0,0.0,1765.25,25세 ~ 34세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,250814_EMMA 신규소재 2차_RT,35-44,구분필요,-,기타,기타,기타,8682,117,13.0,0,0,0.0,0.0,667.8461538461538,35세 ~ 44세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,250814_EMMA 신규소재 2차_RT,45-54,구분필요,-,기타,기타,기타,9164,53,5.0,0,0,0.0,0.0,1832.8,45세 ~ 54세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,250814_EMMA 신규소재 2차_RT,55-64,구분필요,-,기타,기타,기타,3585,51,3.0,0,0,0.0,0.0,1195.0,55세 ~ 64세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,250814_EMMA 신규소재 2차_RT,65+,구분필요,-,기타,기타,기타,3269,37,3.0,0,0,0.0,0.0,1089.6666666666667,65세 이상,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,250814_EMMA_traffic,18-24,구분필요,-,기타,기타,기타,404,77,1.0,0,0,0.0,0.0,404.0,19세 ~ 24세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,250814_EMMA_traffic,25-34,구분필요,-,기타,기타,기타,2312,402,8.0,0,0,0.0,0.0,289.0,25세 ~ 34세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,250814_EMMA_traffic,35-44,구분필요,-,기타,기타,기타,3247,540,10.0,0,0,0.0,0.0,324.7,35세 ~ 44세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,250814_EMMA_traffic,45-54,구분필요,-,기타,기타,기타,957,203,1.0,0,0,0.0,0.0,957.0,45세 ~ 54세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,250814_EMMA_traffic,55-64,구분필요,-,기타,기타,기타,863,149,3.0,0,0,0.0,0.0,287.6666666666667,55세 ~ 64세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,250814_EMMA_traffic,65+,구분필요,-,기타,기타,기타,1202,155,6.0,0,0,0.0,0.0,200.33333333333334,65세 이상,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,18-24,구분필요,-,기타,기타,기타,2014,51,1.0,0,0,0.0,0.0,2014.0,19세 ~ 24세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,25-34,구분필요,-,기타,기타,기타,11246,162,11.0,0,0,0.0,0.0,1022.3636363636364,25세 ~ 34세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,35-44,구분필요,-,기타,기타,기타,10820,114,7.0,0,0,0.0,0.0,1545.7142857142858,35세 ~ 44세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,45-54,구분필요,-,기타,기타,기타,5119,54,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,55-64,구분필요,-,기타,기타,기타,1994,39,1.0,0,0,0.0,0.0,1994.0,55세 ~ 64세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,65+,구분필요,-,기타,기타,기타,1935,30,2.0,0,0,0.0,0.0,967.5,65세 이상,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,CPL최적화_250808_3055_EMMA_traffic,25-34,구분필요,-,기타,기타,기타,1008,58,2.0,0,0,0.0,0.0,504.0,25세 ~ 34세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,CPL최적화_250808_3055_EMMA_traffic,35-44,구분필요,-,기타,기타,기타,937,125,1.0,0,0,0.0,0.0,937.0,35세 ~ 44세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,CPL최적화_250808_3055_EMMA_traffic,45-54,구분필요,-,기타,기타,기타,269,49,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,CPL최적화_250808_3055_EMMA_traffic,55-64,구분필요,-,기타,기타,기타,347,30,2.0,0,0,0.0,0.0,173.5,55세 ~ 64세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,250814_EMMA 신규소재 2차_RT,18-24,구분필요,-,기타,기타,기타,5168,77,8.0,0,0,0.0,0.0,646.0,19세 ~ 24세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,250814_EMMA 신규소재 2차_RT,25-34,구분필요,-,기타,기타,기타,6187,163,6.0,0,0,0.0,0.0,1031.1666666666667,25세 ~ 34세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,250814_EMMA 신규소재 2차_RT,35-44,구분필요,-,기타,기타,기타,6880,88,6.0,0,0,0.0,0.0,1146.6666666666667,35세 ~ 44세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,250814_EMMA 신규소재 2차_RT,45-54,구분필요,-,기타,기타,기타,4048,54,3.0,0,0,0.0,0.0,1349.3333333333333,45세 ~ 54세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,250814_EMMA 신규소재 2차_RT,55-64,구분필요,-,기타,기타,기타,2648,60,4.0,0,0,0.0,0.0,662.0,55세 ~ 64세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,250814_EMMA 신규소재 2차_RT,65+,구분필요,-,기타,기타,기타,2524,52,2.0,0,0,0.0,0.0,1262.0,65세 이상,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,250814_EMMA_traffic,18-24,구분필요,-,기타,기타,기타,500,69,3.0,0,0,0.0,0.0,166.66666666666666,19세 ~ 24세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,250814_EMMA_traffic,25-34,구분필요,-,기타,기타,기타,1670,172,3.0,0,0,0.0,0.0,556.6666666666666,25세 ~ 34세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,250814_EMMA_traffic,35-44,구분필요,-,기타,기타,기타,1862,142,3.0,0,0,0.0,0.0,620.6666666666666,35세 ~ 44세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,250814_EMMA_traffic,45-54,구분필요,-,기타,기타,기타,530,59,1.0,0,0,0.0,0.0,530.0,45세 ~ 54세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,250814_EMMA_traffic,55-64,구분필요,-,기타,기타,기타,2133,115,7.0,0,0,0.0,0.0,304.7142857142857,55세 ~ 64세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,250814_EMMA_traffic,65+,구분필요,-,기타,기타,기타,1244,111,5.0,0,0,0.0,0.0,248.8,65세 이상,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,18-24,구분필요,-,기타,기타,기타,4764,74,5.0,0,0,0.0,0.0,952.8,19세 ~ 24세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,25-34,구분필요,-,기타,기타,기타,15852,225,8.0,0,0,0.0,0.0,1981.5,25세 ~ 34세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,35-44,구분필요,-,기타,기타,기타,12794,163,10.0,0,0,0.0,0.0,1279.4,35세 ~ 44세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,45-54,구분필요,-,기타,기타,기타,6613,54,2.0,0,0,0.0,0.0,3306.5,45세 ~ 54세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,55-64,구분필요,-,기타,기타,기타,1704,28,2.0,0,0,0.0,0.0,852.0,55세 ~ 64세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,65+,구분필요,-,기타,기타,기타,291,23,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,CPL최적화_250808_3055_EMMA_traffic,25-34,구분필요,-,기타,기타,기타,339,27,0.0,0,0,0.0,0.0,0.0,25세 ~ 34세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,CPL최적화_250808_3055_EMMA_traffic,35-44,구분필요,-,기타,기타,기타,623,35,2.0,0,0,0.0,0.0,311.5,35세 ~ 44세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,CPL최적화_250808_3055_EMMA_traffic,45-54,구분필요,-,기타,기타,기타,216,13,2.0,0,0,0.0,0.0,108.0,45세 ~ 54세,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,CPL최적화_250808_3055_EMMA_traffic,55-64,구분필요,-,기타,기타,기타,451,22,3.0,0,0,0.0,0.0,150.33333333333334,55세 ~ 64세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,250814_EMMA 신규소재 2차_RT,18-24,구분필요,-,기타,기타,기타,4691,63,7.0,0,0,0.0,0.0,670.1428571428571,19세 ~ 24세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,250814_EMMA 신규소재 2차_RT,25-34,구분필요,-,기타,기타,기타,11987,185,16.0,0,0,0.0,0.0,749.1875,25세 ~ 34세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,250814_EMMA 신규소재 2차_RT,35-44,구분필요,-,기타,기타,기타,4441,84,1.0,0,0,0.0,0.0,4441.0,35세 ~ 44세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,250814_EMMA 신규소재 2차_RT,45-54,구분필요,-,기타,기타,기타,2028,20,2.0,0,0,0.0,0.0,1014.0,45세 ~ 54세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,250814_EMMA 신규소재 2차_RT,55-64,구분필요,-,기타,기타,기타,142,5,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,250814_EMMA 신규소재 2차_RT,65+,구분필요,-,기타,기타,기타,1738,11,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,250814_EMMA_traffic,18-24,구분필요,-,기타,기타,기타,230,32,1.0,0,0,0.0,0.0,230.0,19세 ~ 24세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,250814_EMMA_traffic,25-34,구분필요,-,기타,기타,기타,1601,89,4.0,0,0,0.0,0.0,400.25,25세 ~ 34세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,250814_EMMA_traffic,35-44,구분필요,-,기타,기타,기타,983,70,1.0,0,0,0.0,0.0,983.0,35세 ~ 44세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,250814_EMMA_traffic,45-54,구분필요,-,기타,기타,기타,1016,56,3.0,0,0,0.0,0.0,338.6666666666667,45세 ~ 54세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,250814_EMMA_traffic,55-64,구분필요,-,기타,기타,기타,1692,81,3.0,0,0,0.0,0.0,564.0,55세 ~ 64세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,250814_EMMA_traffic,65+,구분필요,-,기타,기타,기타,1338,175,3.0,0,0,0.0,0.0,446.0,65세 이상,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,18-24,구분필요,-,기타,기타,기타,1383,32,1.0,0,0,0.0,0.0,1383.0,19세 ~ 24세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,25-34,구분필요,-,기타,기타,기타,12422,215,3.0,0,0,0.0,0.0,4140.666666666667,25세 ~ 34세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,35-44,구분필요,-,기타,기타,기타,10293,146,4.0,0,0,0.0,0.0,2573.25,35세 ~ 44세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,45-54,구분필요,-,기타,기타,기타,5683,37,1.0,0,0,0.0,0.0,5683.0,45세 ~ 54세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,55-64,구분필요,-,기타,기타,기타,372,8,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,65+,구분필요,-,기타,기타,기타,410,5,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,CPL최적화_250808_3055_EMMA_traffic,25-34,구분필요,-,기타,기타,기타,814,142,2.0,0,0,0.0,0.0,407.0,25세 ~ 34세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,CPL최적화_250808_3055_EMMA_traffic,35-44,구분필요,-,기타,기타,기타,149,56,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,CPL최적화_250808_3055_EMMA_traffic,45-54,구분필요,-,기타,기타,기타,50,14,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-08,2025-08-18/2025-08-24,2025-08-19,CPL최적화_250808_3055_EMMA_traffic,55-64,구분필요,-,기타,기타,기타,189,28,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-08,2025-08-18/2025-08-24,2025-08-20,250814_EMMA 신규소재 2차_RT,18-24,구분필요,-,기타,기타,기타,1373,41,1.0,0,0,0.0,0.0,1373.0,19세 ~ 24세,전환
2025-08,2025-08-18/2025-08-24,2025-08-20,250814_EMMA 신규소재 2차_RT,25-34,구분필요,-,기타,기타,기타,6063,124,5.0,0,0,0.0,0.0,1212.6,25세 ~ 34세,전환
2025-08,2025-08-18/2025-08-24,2025-08-20,250814_EMMA 신규소재 2차_RT,35-44,구분필요,-,기타,기타,기타,5674,74,1.0,1,671875,11841.29362002115,5674.0,5674.0,35세 ~ 44세,전환
2025-08,2025-08-18/2025-08-24,2025-08-20,250814_EMMA 신규소재 2차_RT,45-54,구분필요,-,기타,기타,기타,1566,16,2.0,0,0,0.0,0.0,783.0,45세 ~ 54세,전환
2025-08,2025-08-18/2025-08-24,2025-08-20,250814_EMMA 신규소재 2차_RT,55-64,구분필요,-,기타,기타,기타,169,3,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-08,2025-08-18/2025-08-24,2025-08-20,250814_EMMA 신규소재 2차_RT,65+,구분필요,-,기타,기타,기타,398,4,1.0,0,0,0.0,0.0,398.0,65세 이상,전환
2025-08,2025-08-18/2025-08-24,2025-08-20,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,18-24,구분필요,-,기타,기타,기타,1799,59,1.0,0,0,0.0,0.0,1799.0,19세 ~ 24세,전환
2025-08,2025-08-18/2025-08-24,2025-08-20,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,25-34,구분필요,-,기타,기타,기타,14140,333,6.0,0,0,0.0,0.0,2356.6666666666665,25세 ~ 34세,전환
2025-08,2025-08-18/2025-08-24,2025-08-20,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,35-44,구분필요,-,기타,기타,기타,16364,225,5.0,1,671875,4105.811537521388,16364.0,3272.8,35세 ~ 44세,전환
2025-08,2025-08-18/2025-08-24,2025-08-20,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,45-54,구분필요,-,기타,기타,기타,6931,51,2.0,0,0,0.0,0.0,3465.5,45세 ~ 54세,전환
2025-08,2025-08-18/2025-08-24,2025-08-20,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,55-64,구분필요,-,기타,기타,기타,1390,14,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-08,2025-08-18/2025-08-24,2025-08-20,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,65+,구분필요,-,기타,기타,기타,217,7,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-08,2025-08-18/2025-08-24,2025-08-21,250814_EMMA 신규소재 2차_RT,18-24,구분필요,-,기타,기타,기타,242,18,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-08,2025-08-18/2025-08-24,2025-08-21,250814_EMMA 신규소재 2차_RT,25-34,구분필요,-,기타,기타,기타,1744,36,0.0,0,0,0.0,0.0,0.0,25세 ~ 34세,전환
2025-08,2025-08-18/2025-08-24,2025-08-21,250814_EMMA 신규소재 2차_RT,35-44,구분필요,-,기타,기타,기타,3024,30,1.0,0,0,0.0,0.0,3024.0,35세 ~ 44세,전환
2025-08,2025-08-18/2025-08-24,2025-08-21,250814_EMMA 신규소재 2차_RT,45-54,구분필요,-,기타,기타,기타,697,16,2.0,0,0,0.0,0.0,348.5,45세 ~ 54세,전환
2025-08,2025-08-18/2025-08-24,2025-08-21,250814_EMMA 신규소재 2차_RT,55-64,구분필요,-,기타,기타,기타,24,2,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-08,2025-08-18/2025-08-24,2025-08-21,250814_EMMA 신규소재 2차_RT,65+,구분필요,-,기타,기타,기타,134,5,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-08,2025-08-18/2025-08-24,2025-08-21,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,18-24,구분필요,-,기타,기타,기타,1247,77,1.0,0,0,0.0,0.0,1247.0,19세 ~ 24세,전환
2025-08,2025-08-18/2025-08-24,2025-08-21,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,25-34,구분필요,-,기타,기타,기타,7984,319,7.0,0,0,0.0,0.0,1140.5714285714287,25세 ~ 34세,전환
2025-08,2025-08-18/2025-08-24,2025-08-21,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,35-44,구분필요,-,기타,기타,기타,3577,104,1.0,0,0,0.0,0.0,3577.0,35세 ~ 44세,전환
2025-08,2025-08-18/2025-08-24,2025-08-21,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,45-54,구분필요,-,기타,기타,기타,1196,32,1.0,0,0,0.0,0.0,1196.0,45세 ~ 54세,전환
2025-08,2025-08-18/2025-08-24,2025-08-21,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,55-64,구분필요,-,기타,기타,기타,380,13,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-08,2025-08-18/2025-08-24,2025-08-21,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,65+,구분필요,-,기타,기타,기타,523,12,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-08,2025-08-18/2025-08-24,2025-08-21,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,18-24,구분필요,-,기타,기타,기타,1585,44,1.0,0,0,0.0,0.0,1585.0,19세 ~ 24세,전환
